Post,Label,dialect,source
شخص تموت عليه وم تقدر تفارقه\nبس هو يكرهك وم يبغاك ولا يطيق وجودك\nايش الحل في كذا حاله 😪 #حب #شوق #بوح #شعر #عتاب @illil___,normal,slang,semEval
إن كانت حال الأعرابي كما تقول فأجدر به أن يمسكها لوجه #الله تعالى خشية أن تؤذي غيره #تحايا,normal,slang,semEval
بجد الاعللن كان حلو جدا وحسيما انكوا بتفرحوهم بجد,normal,slang,semEval
ياشيخ الله يسعدك يعلم الله وانا صادق عاجز عن دفع اجار البيت وصاحب البيت أعطاني إنذار وآخر مهله يوم الأحد 0590262215,normal,slang,semEval
#اتمنى ان تاتي مفاجئةة سارةة تخرجني من بحر #احزاني 😔 😔 #ننوشةة,normal,slang,semEval
انتي جنه ف حد ذاتك 💟 انتي ذاتك شئ كبير 😍 انتي ضحكه ف وقت حزن 🤗 انتي وقت الشر خير 🌷 ⚘,normal,slang,semEval
(اني لأجد ريح يوسف) الثقة وحسن الظن بالله تحيل ليل الهموم والغموم والأحزان إلى أمل وتفاؤل فلا تيأس استبشر وثق بعطاء الله #صباح_التفاؤل,normal,slang,semEval
خطيئتي و صوابي أنني أحبتك أكثر من نفسي 💘 #شوق #حب,normal,slang,semEval
يارب العوض اللي يرضينا عن كل لحظه ألم خيبه خوف استسلام,normal,slang,semEval
#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك,normal,slang,semEval
"في ضلوعي لك مدينه شعبها  ميت "" حنين "" إشتياق 💔 😩",normal,slang,semEval
- شوق عظيم ل ليالي رمضان و روحانية رمضان فاللهم حسن البلاغ 💛 🌸 ',normal,slang,semEval
رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.,normal,slang,semEval
ربي ارح فكر ابي وابعد عنه الهم والحزن وأسعده سعادة تبكي عينه منها ربي بشر ابي بخبر قريب يسعد قلبه وحقق احلامه وما هو شاغل فكره 💤 💗,normal,slang,semEval
من ثنايا قلب يلهث ..........بالدعاء \nجيت اهني صاحبي بشهررمضان \nوالزعل اللي بقلبي له ........قضى \nانطوت صفحة زعل ذاك ...الزمان,normal,slang,semEval
قالت لي #صديقة أنت #جميلة حين تبتسمي وهناك شخص يخشى أن تحزني كوني سعيدة ف #عيناك تصبح أجمل حين تفرحي وهاأنا #سعيدة بتطبيق نصيحتها 💕,normal,slang,semEval
@MoniaNajm اي حد يكتب العايزو و انا من حقي اتذمر كمان الموضوع بسيط 😂,normal,slang,semEval
بالفرح و السعادة احتفلنا بقدوم العيد مع ٱطفالنا الغالين فرع جرمانا وٱطفال روضة مملكة النحل و رابطة الغوطة الشرقية ( فطر سعيد ),normal,slang,semEval
من إفطار شركة هاي وأي السياحية بمحافظة قنا لغير القادرين وشكرا لكل من ساهم في فرحة الأيتام وغير القادرين,normal,slang,semEval
"ادام الله أعيادكم كثير من البشر تتألم واجمل شي بأنك بتتألم من الوحدة بالغربة والأجمل أنك سعيد من اجل اسعاد الناس الليلية عيد اتنين احباب """,normal,slang,semEval
اللي ميفرحش ليك متفرحش ليه و سيبك منه😂😂😂😂😂,normal,slang,semEval
يسعد قلبك ويملي أيامك بهجة وسعادة يارب 🍕 🍕,normal,slang,semEval
#سعيد_الرميثي_يمثلني \n\nنعم تمثلنا يا ولد داري گفو خويه بوشيخه \nكلنا نفتخر فيك ماعليك منهم طلع لمتخبي ههه  .. 🌷✨,normal,slang,semEval
@Souhair_Alqaisi تستاهلي\n كل خير يا #فخرنااا💕💕\nوان شاء الله كل أيامك #سعادة وتنوري وتشرفي وين مابتكوني\n⚘⚘🌙,normal,slang,semEval
بسكوتي الحلوة بقت طعمةة ولهاا سحر جديد ليهاا خفةة دم بترووح لبعيد بصي انا بحبك والله ابت اختي الكبيرةة القمر 😍 🙈 😎 #هدية_ايموو,normal,slang,semEval
أنا على ثقة بأن كرم الله سيمطر علي فرحا فأنتظاري ماهو إلا سحابة اثقلها دعائي في النهاية ستمطر غيمة أحلامي 🌧,normal,slang,semEval
#مطروح سحر الجمال  ايه أكثر مكان تحبه فى مطروح,normal,slang,semEval
اجمل منطقة اسلامية حيوية في العالم الي يروح ليها مره هيرجعلها تاني,normal,slang,semEval
#عبر_عن_الي_بقلبك مو كل شيء بالقلب ينقال _ او الحروف ما تكفي ولا تعبر عن الي بالقلب يمكن فرح او حزن او ألم او خيبة اشياء كثيره بهالقلب,normal,slang,semEval
#الاهلي_ذوب_اهن ثقوا بالاهلي وإذا تاهت بكم الثقة مع الاهلي ثقوا بالفرح الذي لا يعرف المضي في طريق إلا مع الاهلي 😴 💚 #مبروك الفوزز ياملوك,normal,slang,semEval
و احلف لك إني كل ما سمعت اسمك ابتسم وأشتاق وأحبك,normal,slang,semEval
- - يارب أكون من الناس اللي غيروا حياة أحد اللي اعطوا شعور بالفرح ولو بسيط اللي مروا وما ضروا 💚 🌸,normal,slang,semEval
اللهم جدّد فينا روح التفاؤل والأمل ولا تجعلنا ضعفاء أمام ظروف الحياة.\n\n#علوان_الصيفان #التفاؤل,normal,slang,semEval
#فرحه_قلبك_تتمثل_في رضا ربنا و حب الناس اللي حواليا و اني ابقي مطمن عليهم و بيهم 🙏,normal,slang,semEval
صباح الخير و الفرح ب #يوم_المرأة_العالمي انشالله أيامك كلها أعياد مايا,normal,slang,semEval
تنهيدة طويلة ثم قل : لا إله إلا أنت سبحانك إني كنت من الظالمين منها أجر ومنها راحة نفسيه 💗 👌,normal,slang,semEval
كت تويت/ اذكر لنا موقف ظريف صار معاك وأنت صغير بالإبتدائية,normal,slang,semEval
@DvLZStaTioN #DVLZX نبغى تحية لخوانك من العراق والله احبك 😗,normal,slang,semEval
تصبحون على #أمل ﻻ يمل و #تفاؤل ﻻ يضعف و #إصرار ﻻ يقهر و #سعادة ﻻ تفارق قلوبكم و تسكن به ما حييتم 💝,normal,slang,semEval
و سمعنى سلام الأسد ملك الغابة 😃\n#حاحا_وتفاحة 😂,normal,slang,semEval
.فيه أشخاص مجرد ما تسولف معهم تنسي كل همومك وكل حاجه شايل همها وان كانت إبتسامة \n باختصار هي من أجمل هديا ربي.\n\nاحبك @REXZ_8900,normal,slang,semEval
وفـ لحظه واحده .. تتدخل ارادة ربنا و تحل كل حاجه .. الصبر 💚 !,normal,slang,semEval
- - دائما شعور الرضا يمنحك سعادة في كل حال • - #مزنة_المحمود #مساء_الخير #رضا #شعور #بوح,normal,slang,semEval
@Talat_Habibu انا خلصت الماتش و قعدت اتفرج بردو عليهم في الاحتفالات,normal,slang,semEval
#الفرحة تأتي من ثلاثه شخص #يحبك حد #الجنون وتحبه #صحة لا سقم معها و #عافيه و #مال يملأ جيبك من #حلال #عيد_سلام_ومحبه,normal,slang,semEval
@bne_6 ايه شفت أول حلقتين وأحس بديت أتذكر اللي قرأت xD يس أكيد الأنمي أرهب بكثير 💘,normal,slang,semEval
عندما تكوني ببالغ حزنك بالغي بأناقتك كثيرا فهي كفيله بحمايتك من شفقة الآخرين 💔 💔,normal,slang,semEval
افرح وعيش أنت غالي علينا، اوعى تحزن يوم \nبكرة هاترجع تضحك لينا هتنسى أي هموم ..\n#أصالة #افرح_وعيش \n@AssalaOfficial,normal,slang,semEval
"#سعادة الانسان هي الشكر و الصبر و الاستغفار ""أسأل الله أن يسعد قلبي وقلوبكم بما تتمنون❤",normal,slang,semEval
@malrubaa اجدت وافدت وقسما بالله انك ابدعت،ولا اعتقد ان احد شاهد هذي الحلقة وما ضحك من قلبه😂😂😂انت تملك روح الدعابة والطرفةمنقطعة النظير👍🏽👍🏽,normal,slang,semEval
جرب تعيش على حسب حدسك وعقلك الباطن بدون ما تتردد بيوم .. شوف شلون السعاده ❤,normal,slang,semEval
العيال في الشارع بيفرقعو ا قدام البيت. رحت  طاع وشاخط شخطه هزت ارجاء الشارع😂عينك متشوف الا النور الشارع كله طلع يشوف ايه البيحصل عاوز انام 💪,normal,slang,semEval
والله انك صادق لولا العملاء ماتقدرتسوي اي شيء جبانة,normal,slang,semEval
@anaahabiba17 تسلمى وتعيشى ربنا يسعدك ويهنيكى يا عمرى,normal,slang,semEval
#معهد_الفتيات\nشكراً لها عندما تعبنا أمسكت بنا و قوتنا \nجزاها ربِ كل خير على ما تقدم لإسعادنا ❤️\nكتب بحب لـ #أمل_محمد_الفراج\n@amal_alfarraj,normal,slang,semEval
سيدتي 🌹 في حال اكتشفتي خيانة من زوجك 😪 فلا تعلمينه بذالك⁉️ فتكسري حاجز الرهبة من ان تكتشفيه 😰 #معلومه_مفيده_للمتزوجات,normal,slang,semEval
ايوه بقا 13 يوم اجازه ياناس — feeling باهموت من الفرحه,normal,slang,semEval
@234_aadd مساك #سعادة  ي مصدرها ربي يسعدك 🌹😍,normal,slang,semEval
@RikardoChidiac بعدني ناطر يا تبع سلاح الترهيب. منتحرين الشباب خيّو هههه,normal,slang,semEval
راحة البال #جوهرة كثيرة الثمن فى ايامنا هذه يابخت من يقتنيهاا 😗,normal,slang,semEval
@sherine \nاول مره في رمضان  دايماً مستحيل تقدر تنساها  \nفرحه كبيره ليك و لغيرك مستحيل تقدر تنساها #شيرين\n#فرحة_أول_مرة,normal,slang,semEval
حاس إني وصلت ل مرحلة راضي عنها خالي من أي عتاب أو أي إنتظار هدوء داخلي جدا ينحب,normal,slang,semEval
"لا يجتمع في القلب نقيضان ""القرآن والموسيقى"" إن كنت تبحث عن السعادة فستجدها في القرب من الله راجع قلبك❤ #حفله_عبدالمجيد_عبدالله_في_الكويت",normal,slang,semEval
أحببت هذا اليوم جدا كنت تضحك انت فأبتسم أنا تتحدث فأقع في حب أحاديثك تقبلني و أبلغ عنان السماء حبا قربك الأمان و كل مادونك غربة,normal,slang,semEval
@trust_21 @hlatebrohe احب الي يتكلم عن تجاربه لانه يشجع الاخر على هالمغامرة مش الي ينقل وبس فاشكرا لك ابرار,normal,slang,semEval
لا يرد الله يدا رفعت اليه تقبل الله منا ومنكم صالح الاعمال حبيبتي #بسمة,normal,slang,semEval
@silentonly87 مدري ليش حسيت بسعادة لانك مكروف 🙊,normal,slang,semEval
معاك أعيش فرحة بدون حدود\nوأحبك حُب أكبر من مدى سنينك💉❤️..,normal,slang,semEval
حبيبت قلبى انتي من يزعل منك بس نمازحك 💔 😂,normal,slang,semEval
@_sokon_ @vd04401 اللهم امين يارب العالمين واشكرك همس القلوب مش الروح على متابعتك الطيبه السعيده الجميله مثلك,normal,slang,semEval
خليك دايمن فرحان حتى لو وقعت فى مشكله ولا تزعل وخلى حياتك فرح وسرور واعرف ان الدنيا ماهى إلا اختبار 😘 😍 بحبكم,normal,slang,semEval
@ama__ana ههههههههه انا بحب التشويق جداً واصلا مبتفرجش ع مسلسلات بس دة شدني,normal,slang,semEval
أن تحبيني أنتِ مخيره لا مجبره 😁 \nأن تحترميني فأنتِ مجبره لا مخيره 😀 .,normal,slang,semEval
محبرة النصر بتدوين كلمات دروس بتكتب بخلود رواح محبين محبة للعز بتجذب ارضالمشرق ما بتلين للوحش حتى يهرب بتصدوما بتستكينتتضرب #واشرق_النصر,normal,slang,semEval
@__3fah اضحكي اضحكي اضحكي ع اي شي راح يروح العوار اسألي مجرب,normal,slang,semEval
عايزةاشوفك بتمثل كوميدى يا عباس لان فيك حس الفكاهة انك تقول كلام عادى جدا واللى قدامك يموت ضحك وانت ولا الهوا #حكايات_بنات3_الحلقة_السادسه,normal,slang,semEval
من تعلق بالله آتت الدنيا زاحفة إليه ❤\nومن هجر الله هجرته الدنيا \nرغم زحفه إليها 😗,normal,slang,semEval
#كنزه_نجمة_لن_تتكرر انتي بالنسبه لنا الفرح و السعاده انتي كالحلم الذي لا نتمنى ان نستيقظ منه #kenzamorsli,normal,slang,semEval
15: مقصرة معاكى جدا غصب عنى والله اكيد زعلانة منى فأسفة بجد انتى طيبة ومبهجة وتتحبى والله ومتزعليش منى بالله ربنا يعلم معزتك ❤ 💕,normal,slang,semEval
مركز أبولو دبي و مركز أبولو دبي فرع أبوظبي يتمنو لكم عيد فطر سعيد ومبارك #أبولو #عيد_الفطر #تبريكات #دبي #أبوظبي #رجال #معايدة #فطر_سعيد,normal,slang,semEval
بوفون: عندما تشارك الفرح مع زملائك في الفريق وبوجود العائلة والأصدقاء في المدرجات وهم سعداء لك وتكون سعيدا معهم هو أعظم الإشباع #ASMJuve,normal,slang,semEval
عن الشخص اللي يخلي الإبتسامة توصل لين قلبك,normal,slang,semEval
🍃🕊\nحان وقت الأماني \nفاسألوا الله ما شئتم \nساعة استجابة \nابعثوا ما بخواطركم إلى السماء \nو اذكروني بدعوه معاكم,normal,slang,semEval
عاجبك الصمت الي بيني وبينك طيب اشتقتلك ب الصمت وشلون تنقال #الصمت #اشتياق,normal,slang,semEval
يارب سلم قلوب صديقاتي من أذى الدنيا و حزن الأيام❤,normal,slang,semEval
#التفاؤل أن تثق بأن هناك ثمة ضوء في آخر الطريق المظلم و بصيص أمل مع نهاية كل صبر و ظنا حسنا بالله لا يحجبه تشاؤم بشر,normal,slang,semEval
,normal,slang,semEval
وبذكر الله واسمائه الحسنى أحصن سعادة عائلتنا لهذه الليلة وان لايشوبها نقص ولاحزن~ الهي استودعتك فرحة أختي وتمم لها~ 👰 🏼 👨 🏻 🙏 🏻 💗 #أفراح_آل_بخاري,normal,slang,semEval
#شكرا_لمن_طبخت_فطوري ليش رجال يحبون الاكل أكثر من الحريم يبلعون بلع  ☹️,normal,slang,semEval
سرني اليوم خبر ترقية صديقي وأخي سعادة الدكتور عبدالمحسن القرني الى درجة أستاذ مشارك الرجل المتألق دائما الف مبروك,normal,slang,semEval
يـارب هالفجر جايب معاه كل خير وسعاده وتوفيق يارب آختبار آجمل مما نتوقع استودعنا كٌل شي عندك وانتّ خير حفيظ 💌🎈.,normal,slang,semEval
#غياب #عتاب #فراق #عشق #حب قربك أكثر شي أحبه في حياتي و دايم أكثر شي أحبه أخسره مساء الخير ✨ ❤️ ✨,normal,slang,semEval
صباحووو يا حلوووين 😍✊\nبدنا نلعب لعبةة يلي قدها يعلق 😉😜\n#حنين ☺,normal,slang,semEval
فى ناس لو #ضحكت نفسى أحنطها من جمالها #مساكم سعادة,normal,slang,semEval
انا ابي واحد حزين واخليه سعيد :) &lt; ياخي احنا البنات حتى في الحب نبي دراما ودموع,normal,slang,semEval
#ترفيه_الطيبين جدو سرحان من مسلسل بابا فرحان,normal,slang,semEval
تقبل الله منا ومنكم صالح الأعمال #عيد_سعيد #عيد_الفطر1438 #شوال #عيد_الفجر,normal,slang,semEval
#بهجت_الساعاتي\nمثال لصاخب الي لو مسمعتش كلامه هتروح في داهيه 😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام,normal,slang,semEval
#احتفالات_عيد_الرياض يا سلام عندنا الجسر المعلق وطريق الملك خريص فديت السياحة والترفيه يخقق 😊,normal,slang,semEval
للأمانه تجذبني الأشخاص اللي فيهم غموض وثقل اخ ومايعطون مجال لأي أحد يجذبوني الناس اللي عندهم جانب لطيف بشخصيتهم بس مايطلعونه دايما,normal,slang,semEval
هه لا الوضع مو طيب معاك يحتاج لك دكتور متخصص لا تتردد بالتواصل معنا عشان نشوف لك حل,normal,slang,semEval
شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله فيها 👬 😭 😍 ❤️❤️ #ضيف_التوينز2 #احتفالية_التوينز,normal,slang,semEval
هههههههههههههههههههههههههههه و الله العظيم هالحساب أرهب شيء صار بيومي,normal,slang,semEval
و تمر في بالي مثل الصبح مسرور شمسك تجيب النور و ضحكاتك ظلالي ❤️,normal,slang,semEval
صباحك انا وبكل سرور,normal,slang,semEval
#BF_باقي_3_ايام اللهم اجعل ختامها مسك وطيب بالافراح أيام قناة BF الغالية ويجعل طيب صيتها في الأعالي يارب العالمين,normal,slang,semEval
#بهجت_الساعاتي\nمثال الصاحب الي لو مسمعتش كلامه هتروح في داهيه😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام,normal,slang,semEval
دايماً .. كنت على إستعداد تام للتضحيه بجميع ما أملك وأخسر جميع علاقاتي من أجل سماحة خاطري ورضا مزاجي ولا زلت.,normal,slang,semEval
@_NoMear الفيديوهات دي ممتعة قوي و  بتعصبني 😠,normal,slang,semEval
@NRJEgypt @KindaAlloush @amryoussef100 احلى مسلسل اذاعي بجد خفة دم عمرو و كندة و ايهاب فهمي مش معقولة رجعوني احب اسمع مسلسل في اذاعة😍😍,normal,slang,semEval
@ttrraaf ماجد المهندس افادنا بأخلاقه الطيبة وحسن سلوكه انتي تستصغرين منه على اي اساس مع احترامي على الاقل ماهو مهرج 😘,normal,slang,semEval
النهارده فيه كسل رهيب في الجو! أول يوم أحس بخنقه كده من اسبوع مثلا!! اللهم نشاط وفوقان كده يارب 🙏,normal,slang,semEval
متل ما اجا #مطر💦 بنص #الصيف🌼 رح تجي #فرحة😍 بنص #الوجع💔 #يارب🙈❤,normal,slang,semEval
#بهجة_أمل \n٨٨.اجمل حاجة في الحياة لما ماما تشوفني مضايقة من شي و تقولي أمل من علمني دايما انو اي موقف مو كويس حيعدي و انو اضحكي و استانسي😍💕,normal,slang,semEval
يارب بحق سقوط المطر حقق كل أمنياتي وابعد عني وعن احبتي كل شر واحفظهم لي 🙏 #مطر 💦 💦 💓 💓,normal,slang,semEval
يارب أيام جميلة و أخبار مفرحة و نفس مقتنعة و قلب مرتاح و راحة بال و توفيق من عندك 💕 ✨,normal,slang,semEval
فول تعب عقب التمرين بس احلي شعور #خميس #ويكند #قطر #رياضة #الحمدالله,normal,slang,semEval
أسترق النظر الاحظ ارتجاف أصابعك الحركة الرقيقة لعنقك أثناء ابتلاعك لريقك يدك الحائرة تارة بين خصلات شعرك وتارة حول فمك,normal,slang,semEval
#فرحو_المواطنين تره الشعب محتاج فرحه ويستاهل خير الكويت خلوه على الكويتين شوي,normal,slang,semEval
ودي ابني بيت لفقير محتاجه ودي اشوف فرحته و اعطيه عمل كأني بنيت له بداية الطريق و هو يكمل بنفسه الله شعور جميل 😭 💙 ✨ #حلمك_مع_طلبات,normal,slang,semEval
صلاة الفجر ابتسامةالسعداء وطمأنينة الروح وعشق الأنقياء لركعتين يرون بها نعيم الجنة,normal,slang,semEval
واللي كلامهم زي المطر يسقينا\nوينبت فينا من كلامهم ورد !\nكيف نجازيهم ياربي ؟💕,normal,slang,semEval
"أنتي مجموعة #سعادة في ""قلب إنسان"" 💜 😍 😘 بإنتظار اللقاء الملكي ع #نار 😭",normal,slang,semEval
@yellow1010101 @s_almogren مبسوطين ولله الحمد والمنه ولا حاسين بنقص ولا غمه \nالله يطول في اعمار حكامنا مش مخلينا محتاجين لحد,normal,slang,semEval
اذان الجمعة على اصوات المطر رائحة البخور قهوة امي ضحكة ابوي ما بقى حزن بالدنيا,normal,slang,semEval
#شاهين_باحتفالية_مسرح_السلام السعادة فى القرب من الله,normal,slang,semEval
#اسعد_امك_بسهم\nتصدق بنية ما تريد\nالوقف موجود اليوم بكرا مو موجود\nالوقف هذا لك بالدنيا والاخرة\nوالي خايف ان الوقف كذب\nالوقف كان بقناة بداية..,normal,slang,semEval
قالت لزوجها : شايف الرجال اللي يرقص ذاك 😊\n\nقال لها :ايه شايفه😊\nقالت ذا قبل خمس سنوات تقدم لي ورفضته😨\nقال لها ما شاء الله إلى الآن يحتفل\n\n😂😂😂,normal,slang,semEval
"وصلني ع الخاص منذ قليل من صديق: ”أكثر الناس حرصا على عدم إثارة الفزع في قلوب العصافير هو الصياد """,normal,slang,semEval
ربي اجعل امي سعيدة الدارين قريرة العينين لا تشكي هم ولا حزن ولا مرض واحفظها لي فهي لي الدنيا بأكملها❤️ 😴,normal,slang,semEval
بركات تصدق اسم حلو هاسيبهم لوقت العوزه وأنا عارف انك بتخاف من امك,normal,slang,semEval
من الفرحه مدري وش اغرد,normal,slang,semEval
الف مليون مبروك الثقة الملكية أمير شاب وممارس للرياضة مثلك واثق انك راح تسوي نقلة كبيرة كلنا ثقة فيك ❤️❤️,normal,slang,semEval
في ناس كدا مجرد مانكلمهم لو دقيقة بنحس براحة وبنبقي فرحانين حتى لو قلنا ازيكوا وردوا بس ب الله يسلمك 💕,normal,slang,semEval
الحمدلله غيرنا مش لاقي ياكل 🙏\n#غربة,normal,slang,semEval
ابوي||تدور فرحتي وهي في مبسمك انت بس ابتسم ويبتسم قلبي معاك,normal,slang,semEval
لاتنتظرون احد يمطر عليكم فرح اذا م بذلت جهدك ع نفسك صدقني محد راح يجري ورا سعادتك وانبساطك هذا عيدك وهذي حياتك ✨ ❤️,normal,slang,semEval
عايزنا نرجع زي زمان ..طب وقت تاني عشان زهقانه \n#ريح_المدام \n#بهجت_و_سلطان,normal,slang,semEval
كل سنة و انتى طيبة يا هداف 😂 😂 و عيد سعيد عليكى 😂 😂 💃 🏻 💃 🏻 💃 🏻 و عقبال مليون سنة يا رب 😄 😄 و ربنا يتوب عليكى من اعياد الميلاد فى الامتحانات🤣🤣,normal,slang,semEval
#حيوية_الربيع على طول خلك ماشي 🏃,normal,slang,semEval
احياناً السعاده تكون ع هئيه شخص محد ينكر هالشيّ👌🏻..,normal,slang,semEval
نعم أختي بكل سرور 🌹 ❤️ 🌹,normal,slang,semEval
ليش م نكسر هالزعل ونبطل نكابر؟,normal,slang,semEval
يارب البسمة اشوفها دايماً ع وجيه اهلي يارب تبعد الضيق عن قلوبهم 💭💜*.,normal,slang,semEval
@almobarqa3a اي لاحظت التأخير بين التغريدات قلت اكيد مشغوله 😀,normal,slang,semEval
هذا الي مو قادر يرقعها اعتذر الاعتذار من شيم الرجال الحكومه الله يعزها تقول الشعب القطري شقيق ومصلحته اولوية,normal,slang,semEval
@dena1985h احب حسابك و احب كل اللي تكتبيه جد تفيدينا كثير❤️الله يسعدك سعادة الدارين❤️❤️,normal,slang,semEval
محادثة بسيطة بمثآبه حضن وشويه كلآم يخلق الراحه مِن الشخص المطلوب .. واحنا بخير 😴❤️..,normal,slang,semEval
دام بدايتها ضحكه يعني حب كوعك,normal,slang,semEval
آسف على نفسيتي المتقلبه على غضبي المفاجئ واسف لقلبك المسكين الذي يعاني من مزاجيتي بدون ذنب منه اسف لحظك اللي أعطاك شخص سيء مثلي يحبك 😴,normal,slang,semEval
محادثة قديمة جدا قد تمدك بالدفء في أكثر أوقاتك بردا وحاجة لشخص يبتسم لك من قلبه تعيد إلى روحك النشوة بعد وقت عصيب من الجمود والرتابة,normal,slang,semEval
كمثال عن صديق أخبرني برأي سلبي عنه وكان منزعج بشكل أزعجني معه،أنا أشوف فيه عكس الشيء ذا تماماً..ياجماعة ترا الطين واحد بس الأرواح مختلفة!,normal,slang,semEval
@h3yran والله ياخوك مدري بس الافراح كانت عارمه😂💔,normal,slang,semEval
صباحي في اتم الارتياح انك الحلم الذي تحول الى واقع بمشاركة الاماني واحلام بالمنام,normal,slang,semEval
الإعلان جميل جداا بجد😍كل شويه اعيد فيه و اتفرج عليه😍😍\nالبرنس ❤💪 ربنا معاك يااآرب يا احسن برنس💖و ربنا يشفي كل مريض💔\n@ahelmy \n#ماس_احمد\n#حلمي,normal,slang,semEval
جوايا احساسا مش عارفه اوصفه \n#فرحانه 😊 اني خلصت ولا #زعلانه😢 \nوالشعور الاغلب مصدومه 😮 ومش \nاني مش هاروح جامعه تاني😖,normal,slang,semEval
بحب جدا الناس البسيطه اللي كلمه صغيره او خروجه عاديه او قعده حلوه ممكن تفرحهم بحب اتعامل معاهم جدا وممكن يفضلوا ع بالي طول الوقت 💙,normal,slang,semEval
الأولاد هم بهجة البيوت ومصدر حرارتها نبعث حياة البيت بمرحها وأصواتها وتتلون الحياة بمراحل أعمارها ومطالبها وتنشغل القلوب والعقول باهتماماته,normal,slang,semEval
#شور_بيت18 اللهم قوة ثم راحة بال ثم إستجابة لأدعية نتمناها كثيرا,normal,slang,semEval
قمة الراحة النفسية لم تشوف علي خان يغرد ^ ياخي تحس بسعاده ابديه موو,normal,slang,semEval
والله إن في قلبك بساتين من الفرح والسعادة والجمال فقط يحتاج منك إلى أن ترويه بقطرات من الثقة والتفاؤل والإيمان فدع عنك الهم,normal,slang,semEval
أمر غريب حين تجد اكاونت بتويتر يضج بالحياة والموسيقى والرقص والألوان وبعد التعرف إلى صاحبته تجدها في عزلة واكتئاب,normal,slang,semEval
أمل حياتي\nالأغنية دي الحانها عظيمة بطريقة مبهرة والأغنية ككلمات مش لاقي فيها جمله او كوبليه او مقطع اي كلام الاغنية كلها لازم تتسحل معاها,normal,slang,semEval
عندي وسواس من كل اشي أعوج  😐\nمستحيييل اشوف اشي اعوج وما اعدلو\nوخصوصا الصور الي بصورها لازم تكون بالملم 👌\nلدرجة اني شريت كاميرا فيها ميزان.,normal,slang,semEval
ما بقه شي للعيد ، حبيت أكون أول واحد أهنيك كل عام وانت بخير، بسمتك تخلق لي الفرحه من حيث لا احتسب ، جعل الي أحبه مايجوف اله السعاده 💙.,normal,slang,semEval
احلى اشي بسهرات الاعراس انك بتفرغ طاقتك السلبية وبتعيش الجو بفرحة وانبساط مع العريس واهله,normal,slang,semEval
لما تكفي الكهربا وتشتغل يجيني ابتهاج مو طبيعي.. لو معايا مليون وزعتها عليكم 😂,normal,slang,semEval
الليله #رافعين اعلمنا 😍 الليله ليلة #انتصار 💪 ووراك يا #مصري من البدايه 💚 والغربي مولعها #نار 😄 يارب العالمين رجعنا منصورين ❤ 💪,normal,slang,semEval
الرسوم المتحركة إنتاجها جدا لطيف وفيه ذكاء 🌿 😊 🌿 🌿 💐 🌿,normal,slang,semEval
@OHelou2 عشان مش حنحس بهاي الفرحة في الجامعة  فخلينا نعيشها هلأ😂,normal,slang,semEval
طول عمري بقول لمرتي بدي اطلع معك بالبرنامج😍😍😂😂😂🔥🔥🔥\n@Mohamad_kaiss \n#تركا_علينا #القمر_عنا #فرحة_رمضان #محمد_قيس \n#mk_bdy,normal,slang,semEval
كن شاكرا مادمت حياواعلم بأن الدنيا أيام تدوروقل دائما الحمد لله تعش دائما في سرور اللهم اجعلناشاكرين لنعمك راضين بقضائك متلذذين بذكرك 🙏,normal,slang,semEval
"اليوم مشرق وجميل وأنا صاحية مودي حلو ومبسوطة وحاجة منتهى ""البط يقوم فرحان من النوم"" جدا 😂",normal,slang,semEval
أخويا الصغير بيقول لماما معملتيش علاء الدين فانا لقيتني جالى هستيريا ضحك ده ايه ده اللي هو قمر الدين يعنى ميشا ده مالوش حل😂😂😂,normal,slang,semEval
هو انا ليه حاسة بتخلف عقلي من المادة دي 😟 ولا د جوع دا ولا ايه 🤔🐒,normal,slang,semEval
امي الحنونة ...\nبتحب الدراسة كتير كتير\nلانها انحرمت من التعليم\nظلت حسرة بقلبها .. حسرة💔,normal,slang,semEval
لكل متابعيني الله يروي قلوبكم بالفرح وغيث السعادة ويجعل أرواحكم نقية من الأحزان والهموم ❤️,normal,slang,semEval
اللهم ارحم حبيبتي بقدر ما بكيت لفقدها يارب صبر قلبي إلى أن ألقاها في جنتك 💔,normal,slang,semEval
من كثر #حبك يقولون مسحور وان كان #حبك سحر مبغى علاجه خله يسري #خافقن فيك مغرور ما دام سحرك غايته وابتهاجه قلبن #يحبك,normal,slang,semEval
#كلمه_لرجل_امن_الحرم جزاهم الله كل الخير هم فخر لهذا الوطن اسأل الله لهم التوفيق وسعاده و الراحه وأن يرزقهم 💚 💚,normal,slang,semEval
اللهم صديقتي اللي توّرد أزهار قلبي تَكُون دايماً مبسوطة 🌟💙.,normal,slang,semEval
