post,label,dialect,source
@SCTheGOAT ابعد عنى يا كئيب انا عصفور الحب مش فاضيلك https://t.co/RMYXZiqbDK,depression,slang,Twitter_API
"فاقدك والكون بغيابك كئيب
لا أحدٍ قبلك ولا بعد أحد 

عفت خلق الله من بْعيد وقريب
وأعتزلت الناس من بعدك : للأبد

كل و… https://t.co/7xablspkso",depression,slang,Twitter_API
"فاقدك ، والكون بـ غيابك كئيب
لا أحد قبلك ، ولا بعدك أحد

عفت خلق الله من بْعيد وقريب
وأعتزلت الناس بعدك : لـ الأبد… https://t.co/FxkRVRdMFB",depression,slang,Twitter_API
@News_Ejazah انا كئيب من يوم ما عرفت حسابك,depression,slang,Twitter_API
"""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إ… https://t.co/QUtZMKt2Xh",depression,slang,Twitter_API
"انا كئيب بس متقوليش ""انت كئيب""
انا عصبي بس بردو متقوليش "" انت عصبي"" انا عارف.. انت ايه بقى بتأكد المعلومه، ولا ايه مش فاهم.",depression,slang,Twitter_API
"#تخاريف_حلم

أنا مِش كئيب.. بس ما حدا قدر يفهمني بالطريقة الليِ كُنت بدي ياها..",depression,slang,Twitter_API
لما اخواتي كلهم بيروحوا بيتهم واللي بيسافروا شغلهم والبيت بيفضى عليا أنا وماما وبابا البيت بيبقا كئيب وهادي بس بحس… https://t.co/ATwqF9jWuh,depression,slang,Twitter_API
@dihmunlXB6zgv3G @Team_10_Messi انا صراحه بوجود ميسي مع برشلونه اخر سنتين كنت اتغصب اشوف المباريات الحمدالله مشى فر… https://t.co/Mo9Qh4lAcm,depression,slang,Twitter_API
RT @SHOMOA23320578: انا من برا بضحك ومن جوا بضحك فاكرني كئيب يمتخلف,depression,slang,Twitter_API
"RT @7btmn_: @v7qq_ ""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إليكَ،…",depression,slang,Twitter_API
"@v7qq_ ""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""… https://t.co/kFrSklnSfb",depression,slang,Twitter_API
"""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إ… https://t.co/YhB3k87lro",depression,slang,Twitter_API
"@Mah_moudSaied @bruceHenaAho 😂😂😂😂 لا وشي اللي كئيب 
انما انا من جوايا في مشاعر متنوعه 
وانت طيب وبخير يا سيد الموعلمين",depression,slang,Twitter_API
"RT @MElmatary7: أنا مش كئيب ، انا بس عايش فتره محدش فيها عارف يفهمني من جوايا.
💔!!",depression,slang,Twitter_API
"@godsaveabdo @EPLworld من قوتنا ❎
من ميزانيتنا اللي ما تخلص ✅

.. اهدى الموسم بعده طويل يا قوتنا معادلك بالنقاط و ا… https://t.co/DmCjRIACzY",depression,slang,Twitter_API
اهم اعتراف 😂 اني مش كئيب زي مالناس فاكرة انا بس بحب التويتات الحزينة 😂,depression,slang,Twitter_API
"انا جوايا شخص كئيب ومَطفي
وشخص دمه خَفيف وبيهَزر
شخص فاقِد شغفه وشخص بيحب الحَياة
وبيحب يتكلم وساكِت
انا جوايا تنا… https://t.co/Gh1dlTJYk0",depression,slang,Twitter_API
"@Almenassa حطلي علامة زرقا حد اسمي لو سمحت 😔
انا كئيب",depression,slang,Twitter_API
لست كئيب أنا فقط محطم من الداخل„ *,depression,slang,Twitter_API
"حقيقي انا بقيت ممل أووي،  وشخص كئيب وكل ما افكر في الموضوع ده  بزعل من نفسي علي نفسي.
انا مش انا!!!!",depression,slang,Twitter_API
"فاقدك والكون بغيابك كئيب
لا أحد قبلك ولا بعدك أحد

عفت خلق الله من بعيد وقريب
وأعتزلت الناس بعدك للأبد

كل واحد صار… https://t.co/Mt7FqEkpDN",depression,slang,Twitter_API
@MALAJMI_i @lshyl_ انا في الشرقيه وقطعتني الرطوبه وابي الشتاء تجين تقولين كئيب وجفاف خليني اصير اشهب ماعندي مشكله اهم شي الشتاء يجي,depression,slang,Twitter_API
"كَافكَا : أنَا رَخو، صَامت طُول الوَقْت، إنْطِوائيّ، كَئِيب، مُتذمِّر، أنِانِيّ وسَوْداويّ.

مِيلِينَا : وإنْ كُنت… https://t.co/NBk4OiC97w",depression,slang,Twitter_API
أنا لستُ كئيب أنا فاقد لذة الأشياء.,depression,slang,Twitter_API
"كيف حالك ؟ 
- أنا مُتعب، تائه، مُنهك، مُمزق، كئيب، أنا حزين وممتعض، أنا بذيء بقلبٍ طيب ساذج، أنا هائج، منفجر، أنا ا… https://t.co/RO04qPKEOA",depression,slang,Twitter_API
نفسيه محتاجه اغير حاجه بس مدري وش اغير ودي اغير كل شي حتى انا بغيرني انتظر وقت مناسب اللي مدري متى احس فيه!انا بدون تجديد زومبي كئيب,depression,slang,Twitter_API
أنا جواي شخص كئيب منطفي وشخص دمه خفيف وبيضحك كثير، وشخص فاقد شغفه وشخص عنده أحلام وطموح وبيحب الحياة، وشخص بيحب يتك… https://t.co/MHnapevsGX,depression,slang,Twitter_API
انا لست كئيب ، انا فاقِد الشعُور.,depression,slang,Twitter_API
ليش اوليفر كوين في cw كئيب وحزين اغلب الوقت ، عكس اصله بالكوميكس ؟ شي مستفز بمسلسله ايش رايك — صراحه حتى انا هذا ال… https://t.co/cnZ2CSjlO4,depression,slang,Twitter_API
بهزر مع الناس كلها وببقى كئيب معاك عشان انا بضحك على الناس كلها وبقولك انت الحقيقة,depression,slang,Twitter_API
زعلانه اوي على نفسي ان اللي بنام فيه بصحي فيه مفيش حاجة بقت قادرة تفرحني حتى كل الحاجات اللي كنت بحبها مبقتش قادر أ… https://t.co/mDUkXUAGwi,depression,slang,Twitter_API
@3ralx صدق دائماً كئيب ويصير كل شيء سعيد بس أنا مكتئبه,depression,slang,Twitter_API
"""حتى ونحنُ معاً فأنا لستُ كثير الكلام، أنا كئيبٌ ولا أملكُ إطلاقاً مهارةَ التعبير عنّ نفسي.""",depression,slang,Twitter_API
@islam_wassel ي إسلام انا كئيب من زمان 😂😂❤️,depression,slang,Twitter_API
أنا مُش كئيب بَس عَايش فتره مَحدش فيها عارِف يفهمني مِن جوايا ، و حتىٰ أنا كمان مُش فَاهمني .,depression,slang,Twitter_API
أنا استهلك كل قدرتي على تصنّع الاستقرار النفسي والسعادة في وقت الدوام وضريبة هذا الشي إني اصير في البيت كائن كئيب م… https://t.co/lb7KM7XlEd,depression,slang,Twitter_API
انا بفتح تويتر اكلم نفسي لا مستني حد يكلمني ولا يواسيني ، فملكش انك تحكم عليا بإني كئيب او اتنشن ، انا اصلا ببقا هربان من باقي السوشيال.,depression,slang,Twitter_API
@iMdhawe كنت استحي اقول عبالي بس انا ما احب الغروب فعلاً كئيب 😣,depression,slang,Twitter_API
RT @mostafa_abdo006: انا مش كئيب انا بس هلكان نفسيا,depression,slang,Twitter_API
@lshyl_ انا العكس احس كله كئيب وطويل وممل,depression,slang,Twitter_API
*🌸🙈🌎يآللـي معـآک مفتــآحـ الضحکـہ إيـآک یوم عن عیـني تغـیـب وأفتح في قلبک سکہ أنآ مـن غیرک حد کئیـب 😍💜*,depression,slang,Twitter_API
أنا جواتي شخص كئيب مطفي وشخص دمه خفيف وبمزح ، شخص فاقد شغفه وشخص بيحب الحياة ، شخص بيحب يتكلم وشخص ساكت ، أنا جواتي… https://t.co/TUmHEIwBe2,depression,slang,Twitter_API
RT @totta15__: هو التايم ال كئيب ولا انا ال كئيبه ولا اي 🥺الواحد حاسس انه هيعيط 🤦‍♀️,depression,slang,Twitter_API
"""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إ… https://t.co/rzT1HAES81",depression,slang,Twitter_API
RT @_Rakan20_: أنا لست حزين ولا كئيب ، انا شخص يعيش مع خياله يحب العزله كثيرا ، يصنع يوما رائعا من خيلاته الغريبة ، محيط بالكثير من الأشخاص…,depression,slang,Twitter_API
@totta15__ كئيب و انا موجود 😔,depression,slang,Twitter_API
هو التايم ال كئيب ولا انا ال كئيبه ولا اي 🥺الواحد حاسس انه هيعيط 🤦‍♀️,depression,slang,Twitter_API
أجمع شتأت قلَبِي بكُل حزُن أنا أقفُد نفَسيِ كُل يَوم عندمَا أضعُ رأسي على الوُسادة أسمعُ حديثَ قلَبِي عنَ يومَ كأن… https://t.co/AEfomFo1F3,depression,slang,Twitter_API
"يا طول الليالي لا خلت من وريث الطيب
ويا قصر ها لا طوّل الحيّ مع حيّه

ترى الحيّ لا طاول هل الموت جا كئيب
يحسّ إن رو… https://t.co/cMK3s0p3zg",depression,slang,Twitter_API
انا مش بحب الصيف عامة انا بكره بس الشتا فصل كئيب,depression,slang,Twitter_API
@News_Ejazah انا كئيب,depression,slang,Twitter_API
مدري هو انا كئيبه ولا اليوم كئيب,depression,slang,Twitter_API
RT @yoka5aled: انا مش كئَيب بس هلكان نفسياً,depression,slang,Twitter_API
RT @2rax3: - انا مش كئَيب بس هلكان نفسياً .,depression,slang,Twitter_API
شفت فيلم كئيب و انا زعلت https://t.co/GsbJIOPzp7,depression,slang,Twitter_API
انا لست حزين ولا كئيب ، انا كائن يعيش مع خياله يحب العزله كثيراً ، يصنع يوماً رائعاً من خيلاته الغريبه .. طبيب نفسي… https://t.co/bKAkPQS1e9,depression,slang,Twitter_API
"مش معنى اني بنزل اغنية حزينة اني كئيب. 
مش معنى اني بنزل اغنية رومانسية اني مرتبط. 
مش معنى اني بسمع اغاني انجلش اب… https://t.co/qZO6qf55KP",depression,slang,Twitter_API
@Aiolss انا كئيب اشوف دخلني معك,depression,slang,Twitter_API
أجمع شتأت قلَبِي بكُل حزُن أنا أقفُد نفَسيِ كُل يَوم عندمَا أضعُ رأسي على الوُسادة أسمعُ حديثَ قلَبِي عنَ يومَ كأن… https://t.co/l0i4RwUh4U,depression,slang,Twitter_API
"أنا أي لحن كئيب.. و أية غصة؟
أنا أي كون غريب.. و أية قصة؟",depression,slang,Twitter_API
"@Roogii_9 أنا أي لحن كئيب.. و أية غصة؟
أنا أي كون غريب.. و أية قصة؟",depression,slang,Twitter_API
انا مش كيئب والله بس حياتي دي مش حياه واحد عنده ١٨ سنه,depression,slang,Twitter_API
RT @Babygurl42_: انا جوايا شخص كئيب مطفي وشخص دمه خفيف وشخص فاقد شغفه وشخص بيحب الحياة شخص بيحب يتكلم وشخص ساكت انا جوايا تناقض وصراع نفسي…,depression,slang,Twitter_API
انا جوايا شخص كئيب مطفي وشخص دمه خفيف وشخص فاقد شغفه وشخص بيحب الحياة شخص بيحب يتكلم وشخص ساكت انا جوايا تناقض وصراع نفسي محدش بيحسه غيري,depression,slang,Twitter_API
"أنا مش كئيب ، انا بس عايش فتره محدش فيها عارف يفهمني من جوايا.
💔!!",depression,slang,Twitter_API
@sarakooora97 يا اختي كئيب ايه يعني الصيف واحنا فالتكييف اللي حلو انا في حاجات عاوز اقولها ومش هقولها عالصيف😂,depression,slang,Twitter_API
انا مش كئَيب بس هلكان نفسياً,depression,slang,Twitter_API
"انا مش كئيب والله انا بس
حزني الخام نسبة كحوله كتير",depression,slang,Twitter_API
أنا جواتي شخص كئيب مطفي وشخص دمه خفيف وبمزح ، شخص فاقد شغفه وشخص بيحب الحياة ، شخص بيحب يتكلم وشخص ساكت ، أنا جواتي… https://t.co/msJRUlcul8,depression,slang,Twitter_API
في حد كئيب مش لقي حد يكلمه ولا انا بس 😂,depression,slang,Twitter_API
RT @UyprbM9eXm07b8V: هوي الجو مانو كئيب يمكن أنا #اشتقتلك,depression,slang,Twitter_API
انا مش كئيب بس هلكاان نفسيا..؟؟!,depression,slang,Twitter_API
هوي الجو مانو كئيب يمكن أنا #اشتقتلك,depression,slang,Twitter_API
"RT @_iiShaikhah: خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ
خُذني إليكَ، فَق…",depression,slang,Twitter_API
أنا بداخلي شخص كئيب منطفىء وشخص دمه خفيف وبس يضحك وشخص فاقد شغفه وشخص يحب الحياة وشخص يحب يتكلم وشخص ساكت أنا فيني… https://t.co/orjQ3BNMmF,depression,slang,Twitter_API
الجو كئيب خالص،  انا بكره الخريف عشان بيفكرني دايما ببداية الدراسة والرجوع للمدرسة ،،، وانا طول عمرى بكره المدرسة .… https://t.co/u5vNQ1W3RU,depression,slang,Twitter_API
أنا لا كئيب ولا إنطوائي أنتوا ناس ما تتعاشرون,depression,slang,Twitter_API
انا ليه حاسة أن تويتر بقا كئيب 🙂,depression,slang,Twitter_API
انا جوتي شخص كئيب مطفي وشخص دمه خفيف وبيمزح ، شخص فاقد شغفه وشخص يحب الحياة ، شخص يحب يتكلم وشخص ساكت ، انا جوتي تن… https://t.co/WGj4hLMUWR,depression,slang,Twitter_API
أنا جواتي شخص كئيب مطفي وشخص دمه خفيف وبمزح ، شخص فاقد شغفه وشخص بيحب الحياة ، شخص بيحب يتكلم وشخص ساكت ، أنا جواتي… https://t.co/7z4OUzTwUo,depression,slang,Twitter_API
أنا ممكن أبان إني كئيب وساعات متشائم.. بس أكتر حاجة بكرهها إني أشوف حد حزين أو مكتئب وبحاول على قد ما أقدر أخرجه من اللي هو فيه.,depression,slang,Twitter_API
"RT @L_OS_5: ""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إليكَ، فَقد…",depression,slang,Twitter_API
ما احب اكون شخص كئيب وكسول لكن الايام هذي ترغمني اكون شخص انا ما احبه,depression,slang,Twitter_API
RT @Etsh2O: يا برو أنا مش كئيب، انا بس بقدس السكوت و الحاجات المملة المعظم الناس مش بتحبها، بحترم الألم و فاهم انه ضروري و بديله حقه. يمكن…,depression,slang,Twitter_API
انا مش كئيب بس هلكان نفسيًا.,depression,slang,Twitter_API
"هوي الجو مانو كئيب يمكن أنا #اشتقتلك❤
# https://t.co/PW8c8gX3tE",depression,slang,Twitter_API
"خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ
خُذني إلي… https://t.co/VMYm7wc7ks",depression,slang,Twitter_API
@ramzan_alnaimi انا ما احب هذي المدينه ولا اطيقها بالرغم من كثر سفري للعالم كله ولبريطانيا الا انها مدينه تعيسه وجو… https://t.co/X2cD7QBD65,depression,slang,Twitter_API
"خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إل… https://t.co/TtjMXbX9Zz",depression,slang,Twitter_API
"""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إ… https://t.co/pN2bUk17V8",depression,slang,Twitter_API
@outql مو كئيب بكره لعب ونبث يا انا يا انت,depression,slang,Twitter_API
"""خُذني إليك فكل شيءٍ موحشٌ
حتى المسير بلا يديك كئيبُ
كل الدروب إلى لقائك أُغلقت
يا بؤسَ قلبٍ لا يراك تجيبُ""
خُذني إ… https://t.co/RgfSNCEihY",depression,slang,Twitter_API
انا جواتي شخص كئيب مطفي وشخص دمه خفيف وبمزح شخص فاقد شغفه وشخص بحب الحياه وشخص بحب يتكلم وشخص ساكت انا جواتي تناقض… https://t.co/rqLqWWSGBx,depression,slang,Twitter_API
@soulseablue انا سبتمبر صار بالنسبة لي شهر كئيب من كل سنة ودي متى يخلص 😔,depression,slang,Twitter_API
"""مش قصدي أكون سلبية أو أضايق حد بكلامي. 
بس أنا بقالي فترة كبيرة بمُر بوقت كئيب ووحش أوي في حياتي ومهما بحاول أقنع… https://t.co/YRPoekM6kX",depression,slang,Twitter_API
احس الجو فيه شي كئيب جايب الضيقة تحسوا زيي ولا انا بتحسس لحالي 😬,depression,slang,Twitter_API
انا انسان مو كئيب,depression,slang,Twitter_API
@jjiil10 انا كئيب ونا عاطل,depression,slang,Twitter_API
"انا جواتي شخص كئيب مطفي..وشخص فاقد شغفه..وشخص..وشخص ما بحب يتكلم..رغم هيك ما زالت الضحكة...♥️🥀
h.a.m.z.a__kn",depression,slang,Twitter_API
@sukieislove ماعليه ياجوجو انا الشهر اللي راح كله كئيب كان باقي شوي ويجي يواسيني صانع البرنامج,depression,slang,Twitter_API
يا برو أنا مش كئيب، انا بس بقدس السكوت و الحاجات المملة المعظم الناس مش بتحبها، بحترم الألم و فاهم انه ضروري و بديل… https://t.co/WAOfR7duqd,depression,slang,Twitter_API
اخواني بيضحكو علي مسرح مصر. انا فقدت الامل في العيله دي. ولا انا اللي كئيب؟,depression,slang,Twitter_API
أنا مش كئيب بس هلكان نفسياً,depression,slang,Twitter_API
اختي حاطته على قناة قطر ٢ تقولي تعالي تعالي شوفي معاي بباي مغامرات نوال اقولها شنو هو تقولي مالحقتي عليه ! انا بس س… https://t.co/uFlGmvqmz6,depression,slang,Twitter_API
أنا مو كئِيب انا بَس افرح مع شخِص واحد.,depression,slang,Twitter_API
"RT @iii_llil: انا جوايا شخص كئيب ومَطفي
وشخص دمه خَفيف وبيهَزر
شخص فاقِد شغفه وشخص بيحب الحَياة
وبيحب يتكلم وساكِت
انا جوايا تناقُض وصراع ن…",depression,slang,Twitter_API
"RT @rax798: رسائل انتحار :

""انا لست كئيب , انا فاقد الشعور """,depression,slang,Twitter_API
"رسائل انتحار :

""انا لست كئيب , انا فاقد الشعور """,depression,slang,Twitter_API
"انا قولت اني هكون
طب أنتي ليه مكنتيش 
وانا قولت اني هصون
طب انتي ليه مقولتيش
انا عشت عمري أتعب
وأنتي اللي تاكلي الع… https://t.co/wC0UoDyIGv",depression,slang,Twitter_API
أنا جواتي شخص كئيب مطفي وشخص دمه خفيف وبمزح ، شخص فاقد شغفه وشخص بيحب الحياة ، شخص بيحب يتكلم وشخص ساكت ، أنا جواتي… https://t.co/JCBzSlBihU,depression,slang,Twitter_API
@Hajer08495559 يا قلبي يا قلبي 😘😘😘😘😘😘😘😘♥️♥️♥️♥️♥️♥️ احلي واجمل حاجه كانت ممكن تحصل في اليوم ا وتحوله من يوم كئيب وو… https://t.co/B9P8pvNIWH,depression,slang,Twitter_API
@HENDAM22 ايوا أنا كئيب,depression,slang,Twitter_API
- مش كئيب والله بس انا عايش فترة محدش فيها عارف يفهمنى من جوايا ابداً.,depression,slang,Twitter_API
"""تتوهمين! فلن تستطيعي البقاءَ إلى جانبي مدّة يومين.. أنا رخوٌ، أزحفُ على الأرض. أنا صامتٌ طول الوقت، انطوائيٌّ، كئي… https://t.co/gSK5rCdAWD",depression,slang,Twitter_API
"RT @bn_soror: في غياهب مقبرة الحبايب والرحيل
التقينا واثر كلّ(ن) مفارق له حبيـب

قلت انا قلبي وحيلي وكلّي في قحيـل
قالت الحالة ردى حتى انا…",depression,slang,Twitter_API
"أنا مش كئيب بس عايش فتره محدش فيها عارف يفهمني من جوايا وحتىٰ أنا كمان مش فاهمني ...""🖤",depression,slang,Twitter_API
أنا جوايا شخص كئيب مطفي وشخص دمه خفيف وبيهزر، شخص فاقد شغفه وشخص بيحب الحياة، شخص بيحب يتكلم وشخص ساكت، أنا جوايا ت… https://t.co/VwlDf4lRQp,depression,slang,Twitter_API
"أنا مش كئيب صدقني، أنا بس حزني الخام نسبة كحوله كتير..!

""💔 https://t.co/Y1hy9pyt6K",depression,slang,Twitter_API
"RT @specialpower313: انت أنا

لتخسى المسافات
تخسى الدروب
وكل الموانع ما بيننا
لتربط رغم البعاد
القلوب
ونرجع فات
من عمرنا
لتمحى الهواجس 
ثلج…",depression,slang,Twitter_API
@iwheiw هههههههههههههههههههههههههههههههههههههههههههههههههههه التايم كئيب مره وحلطمه انا شفتهم هنا بعد https://t.co/Fp0oiH9EV8,depression,slang,Twitter_API
"@sfawzy73 انا كمان مااستحملش الستايل دا
كئيب ومقبض، حتى لو دخلو فيه ابيض",depression,slang,Twitter_API
"انت أنا

لتخسى المسافات
تخسى الدروب
وكل الموانع ما بيننا
لتربط رغم البعاد
القلوب
ونرجع فات
من عمرنا
لتمحى الهواجس… https://t.co/tQbjEDICCw",depression,slang,Twitter_API
RT @youssif28290672: - مش كئيب والله بس انا عايش فترة محدش فيها عارف يفهمنى من جوايا ابداً.,depression,slang,Twitter_API
"فاقدك ، والكون بـ غيابك كئيب
لا أحد قبلك ، ولا بعدك أحد

عفت خلق الله من بْعيد وقريب
وأعتزلت الناس بعدك : لـ الأبد… https://t.co/jILDxkwIzp",depression,slang,Twitter_API
"وتغيب.....
تغيب تغيب  والدنيا معاك ..
تغيب....
تقطع خيوط الشمس عني ويصبح العالم كئيب...
واصبحت انا لوحدي على ارضك غ… https://t.co/fCUp2yIs8h",depression,slang,Twitter_API
ياخي انا ماكنت كئيب ولا كنت انسان مُحبط هالقد زمان,depression,slang,Twitter_API
سؤال بس يا بتعت يا رب صبرني هو مين البعد عني بسبب مفيش شخص اتخالق انا ظلمة و لو حصل هو ظلمني قبلها الاكس ختنتي و مت… https://t.co/9uDhrWvIIW,depression,slang,Twitter_API
أنا لستُ كئيب، أنا فاقدٌ للشعور.,depression,slang,Twitter_API
"@B__Bero8 كئيب
جد ف كل كلامه
بينسي
 بيتجاهل
كداب
بتاع نسواااااااان
مش قد المسئولية عشان انا مش قدها ف لما يبقي الإت… https://t.co/enWvzV9TEl",depression,slang,Twitter_API
انا بقيت عباره عن شخص ممل انطرائي كئيب من شخص كان جميل والله مبقتش بصور ولا بتصور ولا بلعب جيمز ولا بلعب بلايستشين… https://t.co/ZSZ49owIAW,depression,slang,Twitter_API
"@amira77438202 يلا الحمد لله 😥
انا دفعتنا ديه الوحيده اللي اقنعتني اني راجل فرفوش و مش كئيب مقارنة بيهم 😂😂😂",depression,slang,Twitter_API
"RT @GhofranOsama: بس الشتا بيبقا جو سقعه و كئيب مفيهوش الحركة بتاعت الصيف......
انا : اكتم ياض يبن ميتين قلعة الكبش https://t.co/hRhIpIEFU8",depression,slang,Twitter_API
"للعلم ..) 
انا مش شخص سوداوي ولا كئيب زي ما اتقالي ، بس اتعاملت مع بشر غيروا في نفسيتي للأسوأ و علموني أزاي التعامل… https://t.co/IwfYejUnyN",depression,slang,Twitter_API
انا ليه دخلت تويتر كنت فرحانه بس كل التايم كىيب امبيهه🥲🥲,depression,slang,Twitter_API
@hussamalregib لاقي بس من قد ما انا كئيب مش عايز اكلم حد 🤒,depression,slang,Twitter_API
@MostafaNageeb 😂 لاء انا عندي رد كئيب على التويت دي 🥲 فبلاش نثير الجدل ونجيب ناس تثير جدل أكتر من كده😂🤭,depression,slang,Twitter_API
@HayelZoubi انا شايفة الزلمة كئيب والمرأة بتضحك,depression,slang,Twitter_API
اليوم كئيب ولا انا يتهيأ لي ؟,depression,slang,Twitter_API
"@daliaref3at انا مش بحب الرمادي بكل درجاته بحسه كئيب
والأبيض حلو بس لو المكان كله ابيض هيبقي ملل",depression,slang,Twitter_API
' انا مو كئيب انا بس أفرح مع شخص واحد ',depression,slang,Twitter_API
اليوم انا جدا كئيب هو كل يوم بس اليوم اشد,depression,slang,Twitter_API
"أنا مش بعيد أنا مِفارِق
أنا مش كئيب أنا غارِق.",depression,slang,Twitter_API
مش كئيب بس أنا عايش فترة محدش فيها عارف يفهمني من جوايا أبداً,depression,slang,Twitter_API
@l7naw @opir57 وجهه نظر انا مااحبه واحسه كئيب,depression,slang,Twitter_API
تويتر صار كئيب ولا انا نفسيتي زفت؟ 🤔,depression,slang,Twitter_API
"٨- لا أعتقد أن لي حياةٌ هنيئة بعد أمي ، لا تقلقي يا أمي أنا قادم .

٩- أنا لستُ كئيب ، أنا فاقدٌ للشعور .",depression,slang,Twitter_API
@Herehuman152 هي للاسف مش جديده انا شخص كئيب و بحب احزن و اعيط منغير اسباب منطقيه 😂,depression,slang,Twitter_API
@iiifr_77 يا كئيب ياعدو الفرحه انا ماراح اتركك,depression,slang,Twitter_API
"RT @ETRX9: ترا الفراق يدمر القلب وينهيه
اسئل مجرب ولا تسئل طبيب
غاب عني انسان انا كنت ابغيه
في غيبته صرت انسانٍ كئيب",depression,slang,Twitter_API
"""بهزر مع الناس كلها وببقى كئيب معاك عشان أنا بضحك على الناس كلها وبقولك أنتِ الحقيقة.""💜",depression,slang,Twitter_API
@joker_killer88 يولد انا حتى ايام الاجازه اشوفه كئيب,depression,slang,Twitter_API
هل انا الوحيد الي يشوف يوم السبت كئيب مره,depression,slang,Twitter_API
"@emxi_ واقعًا أنا كل يوم أقرأ الأخبار 
لكن 
قنوات الأخبار بالتليفزيون لها جو كئيب",depression,slang,Twitter_API
يوم سبت كئيب عند اللكل إلا أنا بقوم أسوي لي حلا وقهوة الله يديم روقاني,depression,slang,Twitter_API
@Mu3alemah انا معك لانه فصل كئيب,depression,slang,Twitter_API
يا ان السبت كئيب او انا كئيبة,depression,slang,Twitter_API
RT @ahmedalnagdy18: أنا جوايا شخص كئيب مطفي وشخص دمه خفيف وبيهزر، شخص فاقد شغفه وشخص بيحب الحياة، شخص بيحب يتكلم وشخص ساكت، أنا جوايا تناقض…,depression,slang,Twitter_API
آسف لأنني مُتعب، مرهق، فارغ، كئيب، حزين، متشائم، آسف علي ما وصلت إليه، أنا آسف لأنني أنا. https://t.co/L3GPcBCTgn,depression,slang,Twitter_API
"فاقدك والكون بغيابك كئيب
لا أحدٍ قبلك ولا بعد أحد 
عفت خلق الله من بعيد وقريب
وأعتزلت الناس من بعدك للابد
كل واحد ص… https://t.co/xaXYxncjdN",depression,slang,Twitter_API
@saski1010 انا في هالحالة ملني مستوعب كيف نزلت من نفسي وشفت عالقاذورات، أكرهها كره شنيع لدرجة مستحيل أرجع لأنه عالم… https://t.co/SV351S3sm6,depression,slang,Twitter_API
صدق متى تفهمون ان المشاعر تجر بعضها؟ وانك اذا كتبت شي كئيب ممكن اكون اضحك ومستانسه اشوفه واتذكر شي يزعل واحزن معك ؟… https://t.co/vdm5YZdQzr,depression,slang,Twitter_API
"انا مش كئيب بس عايش فتره‍ محدش
فيها عارف يفهمني من جواي حتى انا
مش فاهم حالي....",depression,slang,Twitter_API
في الواقع انا لا أعلم مابي شيء كئيب يقف وسط روحي، لا أعرف كيف أقول هذا ولكن بي رغبة عارمة للهلاك .,depression,slang,Twitter_API
أنا بداخلي شخص كئيب منطفىء وشخص دمه خفيف وبس يضحك وشخص فاقد شغفه وشخص يحب الحياة وشخص يحب يتكلم وشخص ساكت أنا فيني… https://t.co/G60YTQ1F4O,depression,slang,Twitter_API
كتب كافكا رسالة إلى حبيبته ميلينا يقول فيهالكنك لن تستطيعي البقاء إلى جانبي مدة يومين أنا رخو أزحف على الأرض أنا صا… https://t.co/iF2Swtf9MP,depression,slang,Twitter_API
تابعت المسلسل عبالي كوميدي و يضحك و يطلعني من الكئابة الي انا فيها طلع المسلسل بكبره كئيب https://t.co/ZYppTvdAxB,depression,slang,Twitter_API
كتب كافكا رسالة إلى حبيبته ميلينا يقول فيهالكنك لن تستطيعي البقاء إلى جانبي مدة يومين أنا رخو أزحف على الأرض أنا صا… https://t.co/ef1AorFB1R,depression,slang,Twitter_API
