post,Label,dialect,source
صباح الخير لي بعد ولادتي 6 شهور والله لايوريكم جاتني اعراض غريبه عجيبه وللعلم هذه ماهي اول ولاده المهم كان تجيني نوبات فزع وخوف جننت عيالي وزوجي حرقان في فروة الراسدوخااات رعشهاذا مشيت مقدر اكمل خلاص احس راسي ثقييييييلاحس صدري وظهري مطبووووووووووووقه ع بعض اعوذبالله ثقل في اليدينواحس مثل الغصه في البلعوم كانها لقمه وناشبه والى الان احس بها كتمات بدون سببكاره كل الحياه بعد ماكنت فرفوشه والابتسامه ماتفارقني المهم قبل 3 شهور رحت لدكتور ممتاز في جده واعطاني السيروكسات ودواء ثاني الحمدلله تحسنت كثير يارب لك الحمد لكن الدكتور يقول 3شهور ونوقف العلاج بدا يقلل الجرعات لكن احس نفسي مو مثل قبل من كانت مثلي او تعرفو احد صار له مثلي يطمني ادعولي يحفظ عيااااالي ويسخر لي زوجي,depression,slang,Nafsany
بصراحه انا اعاني هذه الايام من صداع شديد في الرأس وزغلله في العين وثقل في اللسان مع ضعف في اطرافي يدي ورجلي اشعر اني لااستطيع حتى مسك الاشياء ... عندما اذهب الى الطبيب يكون التشخيص بانه اكتئاب ..ولماذا ليس شيئا اخر انا خائفه ربما اكون مصابة بمرض ما او ورم لاسمح الله والاطباء يقولون ان مابي هو اكتئاب.. اخبروني وساعدوني اخاف ان مابي مرض خطير لان الاعراض مخيفه وهل جرب احد هذه الاعراض؟؟؟؟؟؟؟؟؟,depression,slang,Nafsany
السلام عليكم و رحمة الله اتمنى ان تكونوا في افضل حال .. لا ادري ان كنتم تذكروني فقد كتبت لكم من مده طويله ،، استيقظت ظهر اليوم و انا مكتئبه جدا فقد اضطررت امس ان اجامل اقاربي و ان اجلس  معهم بحكم انهم لم يروني لاشهر طويله جدا ، و كان سبب اكتئابي الشديد هو الكم  الهائل من القصص التي جعلتني اثق ان الحياه مرعبه جدا و انني اضعف من ان اعيش فيها !! ربما تجدونه سبب تافه جدا ليغير مزاجي بهذه الطريقه و لكني طوال الليل و انا احلم بكوابيس و اشياء مزعجه مما زادت خوفي وقلقي و هذا كله  بسبب قصصهم التي كانو يتبادلونها و التي  اعتدت ان اسمعها في جميع مجالس الحريم !!!  لا ادري لماذا سبب بسيط كهذا ازعجني كثيرا !! و جعلتني اكره الحياه اكثر مما اكرهها ،و زادت من شكي في نوايا الناس اكثر  اشعر بخوف شديد جدا !! و المصيبه الاكبر عندي اختبار غدا السبت و لا استطيع ان اقرأ كلمه واحده !! موضوع بسيط كهذا جعلني ابرر لنفسي ان الانتحار حلال و ان الله سيسامحني اذا  انتحرت!! لم اجد احد كالعاده (افضفض) له فتذكرتكم فورا ..  شكرا لقرائتكم شظايا قلب..,depression,slang,Nafsany
"السسلآم عليكم ورحمة الله وبركاته ./,                    صبـآحكم فرح وأمـل وتفاؤل slkl,c;c                           أتمنى أن تكونوو باأفضل حـآآآل WFW..WEFR                         س أذكر لكم دكتورتي اللي أتعالج عندها ماشاء الله                            رحت لااول دكتورة لبدايه مشوار العلاج                             بدأت أتحاور معها واسرد مااعانيه قالت لي أني فاقدة الثقة والعصبية بتروح بعد الاكتئئاب اتاني طفيف أمل لكن لم تعطيني دواء   قالت لاتحاتجين دواء الاكتئاب موقوي اللي عندك قلت طيب    عطتني تمرين استرخاء اطبقه يوميا مدة اسبوعين التمرين عباره عن شهيق واكتم نفسي واعد لحد الخمسة ببالي وبعدها الزفير وكذا خمس مرات واذا انتهيت من التمرين استغفر ميه مره وبكذا يخلص التمرين ..                    طبقته ومااستفدت اي شي الاعراض نفس ماهي والكاء والكتمة ...الخ             بعدها شفت مااستفدت اي شي تركتها مارحت ثانيية             بحثت بالنت وشفتهم يمدحون دكتوره (دعـــد المارديــني)                قلت أجربها اخذت رقمها من النت ورقم العيادة رحت لها                      شخصتني بااني عندي اكتئاب وقلق نفسي                          وصرفتلي علاجين                         يالله وش اقولكم بعد اسبوعين حسيت بتحسسن ملحوظ                           أهلي متعجبين وفي ملامحهم علامات استفهااااام ؟؟ خاصة ان خواتي مايدرون عن مرضي ابدآآ فقط أمي وأختي وحدة ..لم أخبرهم                           حسيت بتحسن فررررحني لكن ماابالغ واقولكم تحسن فظيع لا معقول ومن أول مراجعه ناسبتني الادويه أسمع ان كثير ماناسبتهم الادوية وماتغير عندهم شي ..لكن الحمدلله ناسبتني            بالمراجعه الثانية قلتلها التغيرات واني احس بتحسن بس للحين احس بدوخه واحس اني مب مره قالت لي شي طبيعي كل مرضاي ثاني مراجعه مو مره طيبين ومتغيريين                      ثاني مراجعه يالله تحسسنت يابنات أكثر وأكثر قبل علاجي كنت أجلس طول اليوم بغرفة لحالي واقفل الباب وبس ابكي واحس بااختنااااااااااااااااااااااق            لكن والله من ثاني اسبوع من الدواء تركت الغرفة واصبحت اجلس بغرفتي الاساسية مع خواتي وطول الوقت معاهم فرحااااااااااانه وباارادتي انا تركت الغرفة مو من محاولات من حولي اصلا طفشوو من المحاولات بالذات أمي كانت تقلق وتتضايق وبس تطق علي الباب تطمن علي والله حالتي حاااااله ..                   الحمد لله تغيرت تغيرت تطورات صارت لي تجنن ماشاء الله                        دكتورة محترمة وشاطره الله يسعدك وين ماتكونين دكتورة دعد أححححبك هههه.. سبحان الله أي مكتئب يحتاج انسان ينتشله من هاوية الاكتئاب ويفهمه ..وكذا دكاورة دعد بالنسبة لي الحمدلله يارب                غير شطارة الدكتورة والادوية الفعالة والمناسبة لحاله كل مريض                 أيضا المستشفى يفتح النفس نظافة وإحترام                      غير كذا الموعد ياكثر مانعاني من المواعيد والادوار الملخبطة              لاهنا نفس الوقت بالضبط اللهم مره راجعت وتأخر دوري بسبب تأخر الدكتوره            هذا كـــله بمستشفى (السلـــــــــــــــــــــــــــــــــوان 234M4R32ED )                        لازم لازم تروحون له والله مايتفوت روعه بكل ماتعنيه هالكلمة                                 أي أحد يروح له يقولنا رايييه                                 الله يعجل بشفائي التام وكل مريض نفسي وعضوي يالله ..",depression,slang,Nafsany
السلام عليكم انا ضيف جديد عندكم رغم اني متابع منتداكم الكريم منذ زمن وانا اللحين اعزائي الكرام عندي استفسار واستشارة بسيطة انا مصاب باكتئاب ورهاب وقلق ووساوس على حسب كلام الطبيب اللي شخص حالتي ووصف لي بروزاك ولكن مشكلة البروزاك انه سبب لي ضعف انتصاب فذهبت الى صيدلي فنصحني بسبراليكس وان استخدمه لي شهر تقريبا ولله الحمد بديت اشوف النور كما انه لايؤثر على الانتصاب ولكن مشكلتي سبراليكس فتح شهيتي واحس ان وزني بيزيد وان ماني ناقص زيادة وزن لاني بدين اساسا فهل ممكن تساعدوني وتعطوني اسم دواء لايوثر على الانتصاب ولا يزيد الوزن وارجو المساعدة بالاخص من الدكتور رعد جزاه الله كل خير,depression,slang,Nafsany
السلام عليكم ورحمة الله وبركاته انا انثى مكتئبه من الكويت واعاني من الاكتئاب منذ فتره طويله جدا ولكن بدأت علاجي الطبي منذ فتره بسيطه اخذ دواء اسمه سيبرالكس 10 ملم جرام ولكن لم اخضع لجلسات عند الطبيب النفسي الا مرتين والطبيب اخبرني اني مصابه بالعين وانا لست مقتنعه بهذا الكلام بل متأكده اني ما اعانيه ليس بسبب العين راجعت عند طبيبه اخرى مره واحده واخبرتني ان ما اعانيه ليس عينا بل هو شيء نفسي  انا الان اريد طبيبا نفسيا وافكر بالذهاب للدكتور عادل الزايد ولكن امي ليست مقتنعه لان عيادته بالطب النفسي فبماذا تنصحونني انا اريد وبشده الذهاب الي الدكتور عادل الزايد فهل يرى الناس عيبا بالطب النفسي ؟ ارجو منكم الافاده,depression,slang,Nafsany
السلام عليكم كنت حاب اسال حضرتك عن الفالدوكسان يا دكتور رعد وكل المشرفين من اهل العلم هنا.. الدكتور كتبه لي وكنت اريد ان اسالك 3 اسئله محددين لو تكرمت.. 1- هل هناك فرق بين الاكتئاب ولخبطه كيميا المخ ام الاثنين واحد لان احد الدكاتره قال لي انتا ليس عندك اكتئاب بل لخبطه والاخر قالي عندك اكتئاب؟؟(لايوجد عندي هلوسه واعراض الحزن والاحباط والمزاج السيء والكسل موجوده عندي وهي مشكلتي) 2- هل دواء فالدوكسان يكثر ساعات النوم لذلك يعطونه قبل النوم او انه لا علاقه له بعدد ساعات النوم؟؟؟ ..لاني انام كثيرا من دون الفالدوكسان ولا اريد ان ازيد الطين بله.. 3- متى ممكن احكم عن الفالدوكسان انه نجح معي بعد اسبوع او اثنين او شهر؟؟ ارجو الافاده بارك الله فيكم ومتعكم بالصحه والعافية...,depression,slang,Nafsany
س 1بحكم انني اعاني من الاكتاب النفسي منذو اكثر من عشر سنوات واستعمالي لااغلب ادوية الاكتاب القديمه والحديثه اصبح لدي قناعه تامه ان الاكتاب ليس له علاج نهائي وانه يعتبر من الامراض المزمنة وكما اخبرني بعض الاطباء عندسواله عن بعض مضادارت الاكتاب احيانا تفقد مفعولها رغم فعاليتها مع بداية العلاج قال في هذه الحاله لابد لك من تغيير الدواء من نوع الي اخر وذلك بعد استشارة الطبيب المختص حتي لوعدت الي بعض الادويه اكثر من مرة  س2 انا اعاني من عدم الخروج من البيت حيث ان وقتي من عملي الي بيتي حتي ان اكثر الصلوات اقوم بادائها في البيت رغم انني لست راضي عن هذه الحاله وانني الوم نفسي عليها كثيرا طبعا هذه الحاله في حالة وجود الاكتاب الا انه عندما يخف عني فانني امارس حياتي طبيعية رغم ان اوقات الاكتاب عندي اكثر من الايام التي يكون فيها بصوره اخف س3 سرت لا اميز بين هل انا مكتئب او غير مكتئب كما انني سرت لا اميز بين الادويه التي حسيت منها بتحسن من عدمه ؟ هل انتم مثلي وماذا تسمي هذه الحاله شاكرا تجاوبكم وتقبلو تحياتي,depression,slang,Nafsany
ارجوكم انا تعبت من السمنه استخدم السروكسات وكويس جدا لكن تعبت واحرجت من زياة الوزن وبدلت من امس سليباكس افيدوني عنه سمعت انه لايزيد الوزن علما ان عندي اكتئاب وقلق ونوبات هلع جزاكم الله خير وشفاكم,depression,slang,Nafsany
السلام عليكم           أخواني س أبوح بمخاوفي وقلقي من الغد       أنا مكتئبة ولدي قلق وأتعالج الحمدلله بس اللي شاغل بالي من فتررة          هل إذا وقفت الدكتورة علاجي للابد تحصلي انتكاسة؟؟؟؟           وأتخوف آيضا هل عندما تنكتس الحالة تكون أشد أعراضا والاما ؟؟                    هل سااستمر أتناول الحبيبات المهدئة طوول عمري ؟؟                هل أنا من النسبة القليلة التي تستمر تعاني من الاكتئاب طوال عمرها وتصادق الادويه ؟؟؟             هل وهل وهل ؟؟           واللي زاد مخاوفي أكثر نفساني !!! اي نعم نفساني           اقرا موضوع حصل لصاحبه انتكاسه واشوف كلام لعضوو له سنين يتناول ادوية وعضوو ثاني وثالث ورابع خوفتوني أكثرررررررررر      لاتقولون لي لاتفكرين وركزي ع العلاج وخلي عندك افكار ايجابية          أنا متفائلة جدا لكن لابد من الخوف والقلق هذي حياة واتمنى ان افارق الادوية للابد الله يبعدنا عنها يارب ويجعل فيها نفع لنا ويبعدنا عن الانتكاسات,depression,slang,Nafsany
"مرحبا .. انا عمري 14 ليس كثيرا حتى ابلغ الخامسه عشر الاكتئاب اتاني وانا في سن الثالثه عشر كنت اعاني من الاكتئاب والآن الحمدلله لا لكن توجد بعض الأمور لم تزوح عني مثل القلق والخوف والوسوسه  مشكلتي حساسه جداً ..لدرجة اذا سئمت مرة أفكر بالهزيمة ولا أستطيع ان اكمل حيــاتي ..  دآئمآ احزن على الايام التي عشتها بعذاب وقهر لدرجة انني لا أعرف ماشخصيتي أشعر اني أضعت عمري بالاكتئاب لدي مشاكل كثيرة , منها تقليد اختي لي موضوع ينرفزني دائما أشعر انها أخذت كل شيء مني لم تترك شيء لي .. لدرجة احيانا اتمنى قتلها وهي تتهمني بالحقد  انا لست قاسيه ولا حاقده ولكن بسبب افعالها  تجلعني اكرهها جدا واتمنى قتلها لم تترك شيء لي كل شيء اخذته مني , فما الحل",depression,slang,Nafsany
"انآآ جآركم من قسم { الهلع } من عرفت نفساني وانا ماتعدى قسم الهلع . مخافة قرائة مواضيع اتاثر منها باقسام اخره . وفعلا الي كنت خايف منه حصل  دخلت قسم الاكتئاب ومالي الا يومين . وانصدمت من بعض المواضيع التي مسماها اريد الانتحار اريد القضاء على نفسي ..  انا شخص ودي اعرف نسبة الاكتئاب عندي هل هي عاليه متوسطه بسيطه .. لاني اعاني فعلا من الاكتئاب على حسب كلام دكتور لي سابق  وحاليا لكم الاعراض صدآآآآع عنيف . مع ضيقــه عدم شعور بمذاق الحياه . كل شي عندي متساوي . حتى اني حاولت ارجع للماضي بفعل بعض العادات كنت اشعر وقتها بسعاده .. بس نفس الحاله هذا غير .. افكار عارضه تجي فى ذهني اتضايق منها واشعر بضضيقه شديده .. انا الحمد الله ماوصلت فيني الافكار اني انتحر ولو انه كم مره تعرض علي هذي الافكار  واخاطب نفسي واقول نغزات شيطان ووسوسه واطمس الفكره من جذورها بنفس الوقت وافكر برحمة الله والامل فيه على الشفاء واصبر   لكن سؤالي على هذي الاعراض هل هي اعراض مقتبسه من الهلع ؟؟ ولا يوجد عندي اكتئاب ..؟ واذا كان يوجد هل هو عالي متوسط مبتدى  آرجوء الاجآبــــه   ki8ds4  `111`1`  ki8ds4  ki8ds4  l,uiture67 00``00`",depression,slang,Nafsany
السلام عليكم جميعا  مرحبا وكيف حالكم عساكم بخير انشاء الله ..... والله ليكم وحشة يا جماعة  يمكن بعضكم ما يعرفني ويمكن البعض الاخر نساني لاني صارلي تقريبا 7 شهور  منقطعة عن المنتدى والسبب هو اني من ليبيا وتحديدا من سكان طرابلس ومن شهر  فبراير والانترنت مقطوعة عن ليبيا بشكل كامل بامر من (( المجرم القذافي )) سبحان  الي خلصنا منه ويارب يتم نعمته علينا بتحرير كل المدن باذن الله . المهم خلوني ادخل في الموضوع الي جيتكم على شانه طبعا للي ما يعرفنيانا عضوة  قديمة في المنتدى   وكاتبة قصتي اكتر من مرة في عدة مواضيع لذلك ما اريد اذكر التفاصيل بس رح  احكيلكم باختصار ..... انا عندي اكتئاب من اكتر من 4 سنوات لكن ما بدءت في العلاج الا من سنة ونص تقريبا طبعا في السنوات التلاتة الاولى عانيت الامرين من الاكتئاب وقررت في نهاية المطاف  اروح للطبيب وكتبلي دواء ( ريميرون )الي اسمه العلمي (ميرتازابين ) الحقيقة تحسنت  عندي بعض الاعراض يعني متلا :1-  صرت انام بعد ما كان عندي ارق شديد وصعوبة في النوم 2-انفتحت شهيتي وصرت اكل لان الاكتئاب خلاني جلد على عظم 3- صار تركيزي وذاكرتي افضل بعد ما كنت انسى بشكل غريب يمكن من قلة  النوم وسوء التغذية  4- قل عندي القلق بشكل كبير جدا وهذه تقريبا اهم فائدة حصلت عليها من الدواء 5- كان عندي صداع مستمر اختفى والحمد لله 6- كان عندي حكة في فروة الراس وفي اماكن اخرى من جسمي كانت مجننتني ذهبت والحمد لله والمشكلة اني عالجت على الموضوع عند اطباء جلدية وما خطرلي ابدا ان يمكن الاسباب تكون نفسية سبحان الله . 7- كان عندي بداية قولون عصبي الحمد لله من لما اخذت الدواء تخلصت منه بفضل الله 8- في البداية صارت تقتي في نفسي افضصل بعد ما دمرتها سنوات الاكتئاب يعني الدواء بصراحة ساعدني بشكل جيد جدا بس المشكلة الوحيدة بالرغم من انه  عالجلي عدة اعراض كنت اعاني منها الا ان الاكتئاب لم يتحسن الا بنسبة 50 % هذه النسبة تنخفض عندما تواجهني مشكلة ما خصوصا في العمل ويصل هذا الانخفاض  حسب الظروف احيانا الى 30% واحيانا الى 20% واحيانا احس نفسي تحت الصفر  احيانا تسيطر علي موجة كئابة بالايام اصبح فيها في حالة يرثى لها احس عندها اني  معاقة نفسيا واحيانا اتحسن واعيش بشكل طبيعي واحس كان مافيني شيئ  يعني التحسن عندي لم يكن مستمر احيانا احس اني في حالة جيدة واحيانا احس اني  في الحضيض بكل معنى الكلمة وعندما اصل الى هذه المرحلة لا اجد من اشكو اليه  همي وحزني الا الله .... المهم بعد حوالي سنة و3 اشهر من اخذ العلاج قررت ارجع للطبيب لعله يضيف لي دواء  آخر يساعد الدواء الاول خصوصا وانه ساعدني الى حد ما وبالفعل اضافلي الطبيب دواء افكسور 75 mg مع دواء ريميرون .... اخذت الدواء لمدة 3 ايام لم احس فيها باي مشاكل تذكر وفي اليوم الرابع مرضت وما  ابالغ لو قلت اني والله كدت اموت صرت لا قادرة اكل ولا اشرب ولا انام حالة غريبة  عمرها ما مرت عي في حاتي والله لا يعديدها حسيت اني رح اموت اتصلت بالطبيب  وقلتله ايش صار وعلى الحالة الي انا فيها والحقيقة انه ما قصر ابدا و كان متعاون  لاقصى حد جزاه الله خير بالرغم من انه  ماكان جاي العيادة جاء عشاني وشاف حالتي ولما شاف الحالة الي كنت فيها استغرب  وقالي يمكن ما يكون الدواء هو السبب يمكن عندك مشكلة تانيةووجهني للاسعاف  والاسعاف حولوني على دكتور باطنة عملي تحاليل ولقى ان المشكلة التهاب مسالك  حاد وعطاني دواء واجازة لمدة اسبوع طبعا اخذت الدواء الي وصفه الطبيب وقعدت  حوالي 4 ايام مريضة في حالة مايعلم بيها الا الله ...... الخلاصة اني وقفت الافكسور واستمريت على الريميرون بس ارجو ان ما تفهموا من كلامي ان الافكسور سيئ بالعكس الافكسور من افضل الادوية المضادة للاكتئاب وناس كتيرة ارتاحت معاه بس انا ما مشى معاي ولما قرأت النشرة الداخلية لقيت انه من الاثار الجانبية النادرة للدواء انه قد يؤتر على الجهاز البولي  وانا اصلا عندي مشكلة قديمة مع المسالك . المهم بعد كل هذه المعاناة تعرفوا طبعا الاحداث الي مرت فيها ليبيا الي لن اتطرق الان  لذكرها لانها معروفة والحديث فيها يطول  الشاهد ان ابي قرر انه ياخذنا احنا البنات و الوالدة قبل شهر رمضان باسبوع ويسافر بينا  الى تونس لانه كان خايف علينا وفعلا هذا الي صار وقلت انا فرصة خليني اروح طبيب نفسي لعل الله يجعله سبب في الشفاء وفعلا بدءت ابحت عن طبيب كويس والحمد لله وجدت طبيب الكل يمدح فيه  رحتله وكان ذلك اول يوم في شهر رمضان المبارك وحكيت للطبيب عن تاريخي الطبي  والعائلي كله وعن تجربتي المريرة مع الافكسور   طبعا الطبيب ايش قلي عن (ريميرون )الي صارلي اخذه سنة ونص بالضبط قلي ان  هذا الدواء ليس علاج وهو عبارة عن مسكن بمجرد ايقافه تعود كل الاعراض السابقة  وطبعا هذه كانت صدمة. وكتبلي علاج جديد بالرغم من كل خبرتي في مضادات الاكتئاب التي صرت  احفضها كلها تقريبا هذا الدواء عمري ما سمعت به في حياتي اسمه (divarius 20 mg) ودواء آخر  ووقفلي دواء ريميرون وفعلا بدءت في اخذ الدواء اول فترة ما حسيت باي اعراض جانبية تذكر باستتناء الرغبة  الدائمة في النعاس الحقيقة لا ادري هل كانت بسبب الدواء ام بسبب الارهاق والتعب  لان كنا مرهقين جدا جسديا ونفسيا .... استمريت على الدواء في اول اسبوعين ما حسيت شيئ 3 اسبوع حسيت بتحسن  بسيط وفي  الاسبوع الرابع حسيت بتحسن اكبر وصرت احس ان قلبي رجع ينبض من جديد ورجتلي  المشاعر الانسانية الي افتقدتها لفترة طويلة الخلاصة اني الى الان والحمد لله  والمفاجأة الكبيرة ان الدواء سعره اقل من 20 دولار  مستريحة معاه وارجو ا من الله ان يجعله سببا في شفائي ......  سوري يا جماعة طولت عليكم بس حبيت احكيلكم تجربتي يمكن تفيدكم  واي سؤال او استفسار انا جاهزة بس ادعولي ان ربنا يشفيني عاجلا غير اجل,depression,slang,Nafsany
