post,Label,dialect,source
انا تعبان كتير اوووى ونفسيتى وحشه عمرى م اتمنيت حاجه وتحققت ديما وع طول فرحتى بتكون ناقصه يعتبر مش عشت حياتى ولافرحت بنفسى بقيت بحب اكون لوحدى ماليش غير بنتى هيا كل حياتى ونور عنيا الابشوف بيها عشانها حبيت نفسى وحبيت بكره وبحاول اهابر واعافر عشانها واقف  ع رجليا وبحاول احتويها ع اد مبقدر لكن والله م فيه قوه ع وجه الارض بتعوض مكانه الام ابدا مراتى كانت هيا كل حاجه حلوه ف حياتى كانت الضهر والسند الحنيه والاحتواء كنت بفضل ادعى ربنا اليوم يخلص واليل يجى عشان ارجع البيت اشوفها واحضنها واطمن عليها انا من بعدها دهرى اتقطم وخسارتى فيها كبيره كبيره اوووى ومش هتتعوض ولاب كل كنوز الدنيا دى كلها وهتفضل عايشه جوايا ربنا يرحمها ويصبرنا ويرحم كل غالى فقدناه ادعوالى ربنا يقوينى ويهونها عليا  ويخليلى بنتى ويعوضنى فيها ب كل خير وادعو لمراتى بالرحمه والمغفره,depression,slang,crowdsourcing
"تعبت من كل حياتي محتاجه حل انا عايشة جسد من غير روح والله وبشتغل ومعنديش وقت حرفيا بس مشعارفة انسي 
",depression,slang,crowdsourcing
"انا تعبانه نفسيا جدا والله هما عارفين اني تعبانه بس محدش بيراعي انا حاسه ب اي وبيفضلو يقولو انتي اللي مدخله نفسك ف دا وايمانك م قوي ...الخ ،  انا نزلت كشفت مخ واعصاب لان ايدي ورجلي بيقفو وبحب بكهربا ف دماغي من كتر الصداع واتشخصت اضطراب بسبب بعد امي واتحولت ل دكتور نفسي وببايا كان معايا بس مروحتش ..
انا فعلا تعبانه جدا انا حاسه اني بخسر ببايا وبخسر رضاه بسبب اخويا ، والله انا مليش غيره ولما مبيعملش مشاكل انا وببايا بنكون كويسين ونفضل نهزر ونضحك والله ..
انا فعلا لوحدي وتعبانه ومليش اي مخلوق فعلا اكلم معاه ولا احكيله قولت هروح لدكتور نفسي بس دا صعب مش هعرف اجيب مصاريفه ولا هينفع اعرف اي حد",depression,slang,crowdsourcing
"انا مش عارفه اقعد من غير تشتيت لافكارى, بتابع مسلسلات او بسمع اى حاجه و كل لحظة بوقف لاى سبب بحس انى مش عارفه اخد نفسى او اتعامل مع نفسى , عايشه بقالى شهور فى ضغط , الشهر دا تقريبا كل يوم كنت ملزمه اتعامل مع حاجات كتييره صعبة حالات وفاة مشاكل صحية رسوبى فى مواد تقريبا خسرت صحاب عمرى , بشكل شبهه يومى بتحصل حاجه بتخلينى انتكس , وانا مش عارفه اهندل كل دا ولا عارفه ارتب افكارى و لا عايزه اسمعهم حتى ,مش عارفه احكى و حاسه بالضغط من فكره انى المفروض احكى عن مشاعرى لحد بغض النظر عن وجود حد من عدمة , عندى امتحان بكرا , و حاولت كتير اركز فى اى حاجه اذاكر فيها مش قادره , بسبب حالتى الصحية مجرد انى مضايقة او بكيت بيخلينىا خد نفسى بصعوبة  , انا مش عارفه ليه بكتب او هستفاد ايه و مش عارفه ايه المفروض اعممله بس انا تعبانه جدا , واهلى عايزنى اتحسن هم حاولو معايا كتير و بيهتمو بيا وبصحتى , بس انا مش عارفه , مش عارفه اتعامل اتكلم و معنديش وقت استوعب
",depression,slang,crowdsourcing
"جماعه انا عندى ٢٤ سنه
طول عمرى معتمده ع بابا فى كل حاجه فى حياتى هو معودنا انه هو اللى يعملنا كل حاجه فى حياتنا كنوع من انواع الدلع ويقول لماما انا حابب اعيشك ملكه
مانخرجش الا بالعربيه لو عايزين حاجه نطلبها منه وهو بيجيبها
عمررى فى حياتى ماطلبت منه حاجه ورفضها قبل مابفكر فى الحاجه بتجيلى كلها حاجه ممكن تكون عند ناس كتير بس انا فى نظرى حاجه كبيره اوى وعارفه أنها نعمه كتير محروم منها
بابا جميل اوى وطيب كأب و كراجل بسييط اوى فى تعامله مع الناس بيطبطب ويدادى فى الناس طول حياته
لو حد عنده مشكله بيحلهاله حتى لو محتاج فلوس بيدفعهاله
بس ربنا بيختبره وابتلاه بمرض وحش اوى ضمور فى مخه مابيعرفش يمشى ع رجله لواحده عشان عنده عدم اتزان ولسانه بقا تقيل
مهما حكتلكم هو بيعانى قد ايه مش هقدر اشرح وانا قلبى بيتقطع عليه اوى لان هو مستسلم للمرض وفعلا مرضه صعب انا عذراه
بس انا تعبانه اوى عشانه ومش عارفه اعيش وهو تعبان كدا
يعنى ابسط احلامى كبنت ان ابويا يجوزنى ويفرح بيا بس ظروف صحته هتمنعه انه يعمل اى حاجه
بيتنا بقا متدمر وكلنا مكتئبين",depression,slang,crowdsourcing
"جماعه انا عندي 23سنه كنت من حوالي 5 سنين كدا مختلط بجميع الناس ومعارفي كتير وكل يوم اقعد مع ناس مختلفه، والموبيل مكنش بيبطل رن كل يوم 
حاليا حسيت اني مبقتش حابب اتعرف علي ناس جديده مبقتش حابب اقعد مع ناس كتير بمل من اي شئ بسرعه 
نفسي ابقي عارف ناس كبيره سن ومقام، نفسي اتوسط لناس 
نفسي الناس تتصل بيا وتحتاجلي واكيد انا هكون حابب كده، نفسي معارفي تكتر 
نفسي الموبيل يرن كتير يوميا واحس اني مهم 
حاجات كتيره نفسي فيها",depression,slang,crowdsourcing
"بقالي فترة مضغوطة وإمبارح لاقتني مرة واحدة ساكتة كإن طاقتي خلصت، أهلي بيكلموني برد عليهم بالعافية، فضلت أعيط حوالي ساعة من غير سبب واضح!
والنهاردة صاحية نفس الكلام..مش قادرة أتكلم وسرحانة وحاسة مخي فاضي. حاولت أتكلم مع ناس جديدة إمبارح بس زهقت بسرعة والنهاردة الصبح حذفتهم من عندي، وبقيت بزهق من أي تعامل بشري ومش طايقة حد بزيادة أوي، وفي نفس الوقت عندي احتياج غريب إني أتشاف!
مخي ملخبط خالص وحاسة بتوهان ما حستهوش بقالي فترة طويلة وبحاول أخرج من المود ده بس مش عارفة",depression,slang,crowdsourcing
حاسه انى مخنوقه ونفسي اعيط بس مش عارفه او مش عايزه ، مابعرفش اوصف انا بحس ب ايه مابعرفش اعمل حاجه خالص انا فاشله ف كل حاجه وفضلو ورايا لحد مابقيت فاشله حتى ف مشاعرى انى احس وانى احب مابقتش بعرف وبقيت بخاف وبقفل الكلام مع اى حد انا بقيت وحشه,depression,slang,crowdsourcing
تزوجت امرأه من١١عام وكان معها بنتين قمت بربايتهم بما يرضي الله حتى اصبحو عرسان ماشاءالله ومن فتره قريبه بدأت بالنفور وطلبت الطلاق الي ان حصل وانتهت العده لاتفاجا انها تزوجت الشخص اللذي كان يدرب البنات بعد العده مباشره واللذي تقدم لها زمان ورفضته وجعلت البنات في قمه كرههم لي انا بدأت انظر للمراه بمنظور اخر وعدم الثقه بها ولا استطيع ابدا حياه جديده لان من كانت معي اخذتني مرحله في حياتها ماذا أفعل وان الانتقام يسيطر علي,depression,slang,crowdsourcing
أنا بموت بالبطئ حزيييينة أوى ونفسيتى متدمرة فوق الوصف طول عمرى بحلم بقلب يخطفنى من نفسى.أحبه ويحبنى نفهم بعض من نظرة العين.نشتاق لبعض.يبقى قلبنا على بعض.كيميا واحدة ويدينى دافعة لحياتى.الحياة تبقى أجمل كتير.وللأسف مش قادرة ولا طالبة غير ده مهما كانت ظروفه.عمرى ماإتشرطت بجاه ولا مال ولا وضع إجتماعى ولا ظروف.لأنى جربته بالفعل.جربت حب جارف كان محلى الدنيا فى عينى وكان فرحة قلبى وعمرى.بس للأسف توفاه الله عمرى ماتخيلت انى أتجوز وخلاص وأبقى فى حضن زوج مش لاقية نفسى معاه لمجرد حياة زوجية وأولاد وشغل بيت وحياة أهى تمشى وخلاص عشان سنة الحياة .والسنين اتسرسبت لحد ماوصلت ل 48 سنة  المشكلة كلها انى عشان شكلى الحمد لله حلو حبة وشعرى طويل ولبسى واستايلى وطولى وجسمى بناتى خالص وطريقتى كلها شقاوة ومرح وضحك وبحب السفر والرحلات والشئ الغير مألوف لمعظم الستات.وكل الناس فاكرة إنى أصغر إخواتى مع إنى أكبرهم..أعوذ بالله من الناس اللى بتبصلى فى كل حاجة وبتنغص عليا حياتى وأولهم أختى بتغير منى بشكل مدمرنى عشان كل الناس شايفين انى أحلى إخواتى وشكلى اصغرهم.وكلامها ( هتعنسى وتقعدى لوحدك زى القردة ومش هتلاقى اللى يسأل فيكى.خلاص بقى احنا هناخد زمانا وزمن غيرنا.هجوز ولادى وولادهم يقولولى ياتيتة.خلاص بقى عجزنا.إتحجبى خلاص كبرنا)ونفسها تغطيلى شعرى بأى شكل.سافرت عمرة ومقولتش لحد من الجيران ولا العيلة.أختى زاعت الخبر بالقصد عشان تفهم الناس كلها انى سافرت العمرة لوحدى.معناه ان سنى 45 سنة.وكلامها كله جارح وبتعيطنى وتضايقنى.وزمايلى لما يحبوا يستعبطو بالقصد وكلامهم(ازيك يامدام.قصدى ياأنسة)(بنت بنتى بتقول ياتيتة كذا)أبارك لواحدة زميلتى فى الشغل على فرح بنتها تقولى(عقبال حجك).انا وصاحبتى طلعنا رحلة ولما حد يقولها ياطنط وانا ينادونى بإسمى ويسألونى إنتى فى كلية إيه. تقول(أنا وهى أصحاب من الجامعة.وعندى بنتى وإبنى أدكم كدة) بتفرج وبسكت.قريبتى فى سنى شافتنى فى فرح وكنت لابسة سواريه.تقولى(انتى ايه مابتكبريش.ده انا بقيت جدة وانتى لسة شكلك فى الجامعة)الناس وحشة أوى.دمرونى مش عارفة ليه.هم ناقصهم ايه.قسما بالله ماقادرة أجى على نفسى وأتجوز وخلاص.الحب بيحيى القلب ويحلى الدنيا بكل مافيها.أنا تعبانة أوى وبائسة.كان عندى أمل انى أكيد لازم هقابل الشخص ده تانى مهما كان سنى لكن دلوقتى للأسف ..فقدت الأمل خالص,depression,slang,crowdsourcing
"28سنة و حياة عاطفية صفر صفر صفر 
معرف يعنى اية ارتباط ولا اى حاجة ولا عشت اى حاجة 
عندى اكتئاب و نفسية تحت الصف",depression,slang,crowdsourcing
"انا دايما حزينه ومش عارفه اكون مبسوطه بأي حاجه 
بشتغل الحمدلله وبعمل اللي عايزاه بس برضو حاسه اني مش مبسوطه
مؤخرا كمان سقطت و لسه مش هتخرج ودي حاجه ضايقتني أن كمان مش عارفه احتفل مع صحابي في حفلة التخرج 
الفتره دي تقيله عليا اوي وانا مبقتش مستحمله أي ضغوط 
ياريت ادعولي انجح وربنا يصلح حالي ونفسيتي .",depression,slang,crowdsourcing
نفسي بقيت تحت الصفر بقالي سنه بحاول اقنع نفسي اني كويس بس انا مش تمام السنه دي أصعب سنه عدت عليا وبقت وحيد ومنزعل بطريقه غبيها لدرجت اني مش لقي حد اتكلم معاه وله احكيله ع اللي في قلبي لحد ما حاس اني تعبت من كتر الكتمان في قلبي الموضع مرهق اوووي ومش عارف اعمل اي,depression,slang,crowdsourcing
انا بطبعي كئيب ونشأت غير كل الاطفال مكنتش بلعب ولا بجري ولا عايش سني زيهم وعلى طول انطوائي وقاعد لوحدي ومبتكلمش مع حد غير لما هو يكلمني المهم انا كنت قاعد زهقان وعملت فيديو وهزرت فيه بس كنت باين اني اهبل اوي فيه ونزلته صحابي ضحكو عليه جدا وعجبهم واستغربو اني طالع بشكل كوميدي وبدأت يتنشر على صفحاتهم واستوريهاتهم انا مكنتش اعرف انه هينتشر كدة وانا عمري ما كنت كدة وحاسس أن الناس هتشوفني بغير شخصيتي اصلا المهم انا حسيت اني عملت حاجة غلط ومش مبسوط من ساعتها ,depression,slang,crowdsourcing
عندما  يبقي الصمت هو أفضل وسيلة لكي تشعر شعورا نسبيا انك انسان ، عندما تجد الذين هو أقرب الناس إليك يفضلون الآخرين عنك وتصبح كالضيف الثقيل عليهم،عندما تفرح لنفسك وتحزن لنفسك ولاتجد من حولك يقدرونك ،فاعلم أن لا أحد ينفع أحد ،ولا أحد يرتجي منه فائدة ،فانت ولدت وحيدا وستموت وحيدا,depression,slang,crowdsourcing
"أنا قرفت و زهقت حقيقي من البشريه دي بقيت موجود حولين ناس غريبه و مش حبا الصدق لعب أنا ليه لما احب حد يحصل منه كل الوحش ده ليه ادي ل حد اتهمام و اسال عليه بس مش بيديني اهتمام و انا اكتئبت 
",depression,slang,crowdsourcing
بجد انا محبطه جدا و مضايقه جدا انا ثانويه عامه وكنت بنزل دروس وبتمرمط بقعد بالساعات وف الاخر شلت الانجليزى وعليا امتحان بكرا ومعنديش طاقه امسك ورقه حتى ممكن تدعولى لو سمحت أن ربنا ينجحنى علشان بجد انا ممكن مستحملش كلام ماما لو اتطريت اعيد السنه,depression,slang,crowdsourcing
"انا محبطه جدا انا مريضه نفسيه بس مش دى المشكله،، انا كل محاول اتقدم و اخد خطوات من بعد تعبى ونا حاسه ان تركيزى و استيعابى قل جدااا ،، انا مش متابعه مع دكتور من سنتين بس روحت ومشيت عالادويه حبه وبطلتها لانها تعبتنى اكتر ،، 
انا بس مش عارفه اتعلم حاجه كويس ومشتغلتش قبل كده خايفه اشتغل بسبب ان بقيت حاسه ان غبيه اوى و خوافه جدا و بلقلق كتير و ديما مشتته تايهه",depression,slang,crowdsourcing
حياتي مدمره ونفسيتي بقت وحشه والسبب ممكن يبقي مش حاجه ضروريه لبعض الناس اللي مش مجربه الحرمان من الأطفال لكن انا حقيقي بتعذب انا نفسي اكون اب وربنا يرزقني بالذريه وروحنا لدكاتره كتير وكل واحد براي لحد ما عرفنا انه تأخر حمل غير معلوم السبب وأننا كويسين الحمد لله صحيا وفرحت وانتظرت كتير لغايه لما كملنا ٨ سنين زواج وف الأخير دكتور نصحنا بالحقن المجهري وقال إن ده الحل الوحيد وروحنا نمشي ف الإجراءات في مستشفي حكومي وفتحنا ملف وعملنا تحاليل لكن صدمتي لما عرفت التكلفه واني مش هبقي قدها وان سعادتي واقفه علي فلوس ومش باستطاعتي واني مليش نصيب واني كنت زمان بقول نفسي ربنا يرزقني بطفل عشان اشوف بِرُه ليا زي ما انا بار بأمي وابويا وازرع فيه واعلمه اللي محدش علمهولي واللي ملقتهوش في طفولتي لكن نصيبي كدا ادعولي كتير ادعولي لان اللي بتمناه ده مأثر علي حياتي جداااا,depression,slang,crowdsourcing
انا تعبانه جدا وحياتي بقت ممله بنسبالي ساعات بحس اني عايزه انتحر وانهي حياتي كنت بدور ع دكتور نفسي بس مجتليش الجراءه حتي نالوحدي بتصعب عليا نفسي نفسيتي مدمره جدا ومش عارفه اعمل ايه,depression,slang,crowdsourcing
"اتأذيت نفسياً وجسدياً من زمان وانا ف ابتدائي لحد دلوقتي  عشرين سنه وبكره الناس دي جداً وحاسه ان حياتي واقفه بسبب كرهي ليهم
إزاي ابطل أكرههم او افكر فيهم أو اتجاوزهم عشان اكمل ف حياتي لان لو فضلت كدا هفضل طول حياتي ف نقطة الصفر ازاي اوصل لمرحلة الغفران والتقبل دي",depression,slang,crowdsourcing
"انا تعبان اوى و نفسى اموت
 مشكلتى انى مش لاقى شغل ارتاح فيه ووبقيت قاعد عاطل فى البيت لسه مخلص بكالريوس تعليم مفتوح السنة دى و معايا كمبيوتر كويس و انجليزى مقبول نفسى اشتغل شغل مستقر انا حياتى مدمرة لا بشرب سجاير ولا مخدرات و حياتى بتنتهى قدام عينى من قله الحيلة عمرى ما حاولت اتقدم لانسانة هشان اول شئ هيسالوا عنه الشغل كنت شغال سائق خاص لرجال اعمال و لاقيته شغل مهانه و قله كرامه من الناس اللى اشتغلت معاهم قولت اكمل تعليمى دخلت التعليم المفتوح وانا 32 خلصت 36 بكالريوس تجارة بتقدير جيد جدا و لسه بدور على شغل اقدر افتح منه بيت و كل يوم بدعى ربنا يصونى بالحلال لان طريق الحرام قدامى و مش قادر اقربله ولا قادر ادخل طريق الحلال تعبت نفسيا غير موفق فى حياتى العملية ولا الاجتماعية ولا العاطفية بسبب الشغل مش بعرف اشتغل اى حاجة و دورت على شغل كويس اللى يقولى لازم واسطه و فلوس تعبت من البهدلة و قله القيمة فى الشغل عند الناس و انا متربى كويس و ابن ناس مبحبش اللى يجى عليا ولا يعاملنى اقل منه انا نفسى الاقى شغل فى شركة كويسة كل اللى يشوفنى يقولى انت شكلك مهندس او دكتور من مظهرى و اسلوبى ميعرفش انى عاطل و بدون عمل و اتمرمطت فى شغل كتير اخره سواق خاص لناس معندهاش رحمة حاولت اسافر مافيش سكة كل ما احاول اتكلم مع انسانة كويسة و يحصل بينا قرب و تعرف انى بدون عمل و بدور ع شغل كويس تبدء تغير نظرتها من الاعجاب للنظرة اللى عايزة تقول فيها انت متنفعش للارتباط و بحس بكسره نفسية بعد الموقف ده قدمت كتير فى شركات كبيرة ولا حياة لمن تنادى تعبت خايف انتحر من شدة الياس و خايف اتمرمطت باقى عمرى خاصة ان والدى سايبنا بدون اى شئ نتسند عليه و كل اللى انجزته فى حياتى قدمت فى الاسكان الاجتماعى و لسه لحد الان مستلمتهاش حتى حاسس ان مش مكتوبلى افرح ولا اعيش زى باقى اصحابى نفسى انهى حياتى الفترة دى و خايف من ربنا",depression,slang,crowdsourcing
"هو ايه الهدف من العيشة في الحياة دي وانت لوحدك؟
انا بمشي في الشارع لوحدي واقعد قبل ما انام افتكر حاجات قديمة كنت غلطان فيها واقول يارتني وياريتني وياسلام لو الزمن يرجع بيا هعمل وهعمل وبقعد اكلم نفسي انا حااسس اني خلاص تعبان وعايز انهي حياتي اللي بلا فائدة ولا قيمة دي",depression,slang,crowdsourcing
انا عندي فقدان شغف رهيب تجاه الحياه عمتا،،اللي هو مفيش حاجه بتفرحني حرفيا ولا انا عايز اعمل اي حاجه حقيقي الاكل ملوش طعم اهمال ف الشغل رهيب مليش اي نفس اعمل اي حاجه انا كنت رياضي وسبت الرياضه من سنتين وحرفيا مش عارف ازاي انا كنت بتمرن او بلعب مش قادر انزل تاني اتحولت من انسان ابسط حاجه بتفرحه لمفيش اي شعور بالفرحه تحاه اي شي  ف اول الموضوع استهنت بيه وقولت زي ما ممكن اي حد يقول هنا ايه التفاهه دي؟ بس بعد فتره الموضوع بقا يتطور ويتطور وبقا يوصل انه يبقي لا مبالاه تجاه حاجات مينفعش نتجاهلها او نعاملها بلا مبالاه شغل عيله صحاب فلوس مشاكل ، حتي انه اتطور اني مبقتش عارف انا عايز ايه من كتير منا مش فارق حرفيا معايا حاجه,depression,slang,crowdsourcing
"انا عندي  اكتئاب وعدم الرغبة فى الحياة وفقد الشغف لكل حاجة فضلت اكتم جوايا لغاية ما انهارت ومش عارفة ابطل عياط ولا عارفة اعيش خالص اول مرة احس بالضعف دة و انا حاسة اني لوحدي مليش حد في الدنيا دي , بجد مش قادرة استحمل الاكتئاب الانا فيه
كنت طول الوقت بحاول اكون قوية لكن خلاص فقدت السيطرة",depression,slang,crowdsourcing
"انا تعرض لي اذي كبير من اصحابي وكنت بثق فيهم جدااا اذوني اوووي نفسيا 
انا حصلي حاله مش فهمها  فجاه كده جالي حالت رفض اني اعيش اصلا رفض اطلع من اوضتي اتعيش مع حياتي مقفوله ديما زعلانه مكتئبه وحسه اني ضايعه اووووي بحول اطلع منها بس حاله الرفض مسيطره اوووي عليا مخنوقه ديما وتعبنه نفسيا مش عوزه اتكلم مع حد ولا اسمع حد بقيت لوحدي اوووووي مش عرفه اتخطي ده برغم ان اي مشكله بتحصلي ببقا قويه بس المره دي انا ضعيفه جدااا دي مستغربها  مش قدره اعدي الفتره دي انا بقالي 8شهور ع الحال ده عوزه حل اوي افهم الحاله دي لي  الرفض للي جوايا ده هحله ازاي انا تعبت اووي عوزه اطلع من الحاله دي بموت فعلا",depression,slang,crowdsourcing
"جماعة انا بقا مفيش حاجة تبسطني ولا اي حاجة لا فلوس ولا فسح ولا هدوم ولا اي حاجة
حياتي فاضيه مش قادر اكمل فى اي حاجة حتي لو مسلسل او فيلم
معنديش شغف لاي حاجة
بحاول اركز فى حياتي مش قادر
انا حرفيا مافيش حد فى حياتي لا اصحاب ولا احباب ولا قرايب
انا عايش في صراع مع نفسي كل يوم
بتعملوا ايه عشان ترجعوا تحسوا انكم عايشيين!",depression,slang,crowdsourcing
انا كنت خاطب و فسخت الخطوبه قبل الفرح بشهر وتعبت نفسيا وحالي اكتئاب وتابعت مع دكتور وجيت أخطب تاني ما كنتش موافق علي البنت لانها لسه بتتعلم والفرح بعد الدراسه يعني سنه كامله وانا رافض تماما واهلي ضغطو عليا جدا واقنعوني إن هيعملو الفرح قريب وبعت الخطوبه اتضح أن الفرح بعد سنه وانا تعبان نفسيا جدا وبلوم نفسي علي التأخير في الزواج ومش قادر اتحمل التفكير في السنه دي لاني جاهز مش متحمل تفكير وبقعد اللوم نفسي اني صدقتهم ولو فسخت تاني سمعتي هتدمر اني يخطب وافسخ اعمل ايه وانا عقلي مش متحمل تفكير في السنه,depression,slang,crowdsourcing
"انا نفسيًا مش تمام خالص 
مش عارف اعيش لوحدي باختصار يعني ، مفيش صحاب يساعدوني ع اني ارجع شغفي من تاني ، او بمعني اوضح انا معنديش صحاب اصلا ، انا يومي كله لوحدي والله ، غير كدا نفسيتي المدمره دي ، اثرت علي باقي جوانب الحياه ، زي مثلا من الناحيه الدينيه ، انا كنت ملتزم جدا الحمد لله وكانت علاقتي بـ ربنا جميله جدا ، في ليله كدا كل دا اتغير ، كل الناس بتبعد علي الرغم من اني والله العظيم ما بقصر مع حد ، حتي وقتي كله الناس هي الي كانت بتاخده .. عايز الاقي صحاب ، عايز ارجع لربنا تاني ، عايز حياتي تبقي حاجه انا عمري ما كنت متخيلها .. انا طيب جدا والله ودا مش عيب فيا بالعكس .. انا كل الفكره بس اني عايز ابقي مبسوط زي الناس مش اكتر ولا اقل ",depression,slang,crowdsourcing
"اشعر ب العجز مضي الكثير من الوقت الذي خيبت فيه ظن الجميع اتالم كثيرا اعتقد ان المال الان هو الذي ممكن يرضيني يجعلني اشعر لم اضيع بس لا استطيع اجد السبيل انا عمري كبير بس لسه بدرس و انا كرهت الدراسه بس مضطره لاني لا املك شهاده اجيب فلوس ازاي والله تعبت من الاذي ال بياذيه ل نفسي نا دمرت حياتي ومش لاقيه اي حاجة تخليني اسامح نفسي
",depression,slang,crowdsourcing
انا جايب مجموع اكبر من هندسة القاهرة وابويا وامي مصرين عل. انى ادخل هندسة لكن بعد العديد من النقاشات المتعبة جدا جدا الحمدلله دخلت حاسبات القاهرة ، لكن مازالوا بيقولولي مش كنت تدخل هندسة احسن ومش عارف ايه والكلام ده وانا الصراحة زهقت زهقت من كلامهم عن كده نفسي محدش يفتح الموضوع تاني والله,depression,slang,crowdsourcing
انا بطبعي كئيب ونشأت غير كل الاطفال مكنتش بلعب ولا بجري ولا عايش سني زيهم وعلى طول انطوائي وقاعد لوحدي ومبتكلمش مع حد غير لما هو يكلمني المهم انا كنت قاعد زهقان وعملت فيديو وهزرت فيه بس كنت باين اني اهبل اوي فيه ونزلته صحابي ضحكو عليه جدا وعجبهم واستغربو اني طالع بشكل كوميدي وبدأت يتنشر على صفحاتهم واستوريهاتهم انا مكنتش اعرف انه هينتشر كدة وانا عمري ما كنت كدة وحاسس أن الناس هتشوفني بغير شخصيتي اصلا المهم انا حسيت اني عملت حاجة غلط ومش مبسوط من ساعتها ,depression,slang,crowdsourcing
. ,depression,slang,crowdsourcing
نفسيتي بقيت تحت الصفر بقالي سنه بحاول اقنع نفسي اني كويس بس انا مش تمام السنه دي أصعب سنه عدت عليا وبقت وحيد ومنزعل بطريقه غبيها لدرجت اني مش لقي حد اتكلم معاه وله احكيله ع اللي في قلبي لحد ما حاس اني تعبت من كتر الكتمان في قلبي الموضع مرهق اوووي ومش عارف اعمل اي,depression,slang,crowdsourcing
"انا بطبعي كئيب ونشأت غير كل الاطفال مكنتش بلعب ولا بجري ولا عايش سني زيهم وعلى طول انطوائي وقاعد لوحدي ومبتكلمش مع حد غير لما هو يكلمني المهم انا كنت قاعد زهقان وعملت فيديو وهزرت فيه بس كنت باين اني اهبل اوي فيه ونزلته صحابي ضحكو عليه جدا وعجبهم واستغربو اني طالع بشكل كوميدي وبدأت يتنشر على صفحاتهم واستوريهاتهم انا مكنتش اعرف انه هينتشر كدة وانا عمري ما كنت كدة وحاسس أن الناس هتشوفني بغير شخصيتي اصلا المهم انا حسيت اني عملت حاجة غلط ومش مبسوط من ساعتها 
",depression,slang,crowdsourcing
أنا قرفت و زهقت حقيقي من البشريه دي بقيت موجود حولين ناس غريبه و مش حبا الصدق لعب أنا ليه لما احب حد يحصل منه كل الوحش ده ليه ادي ل حد اتهمام و اسال عليه بس مش بيديني اهتمام و انا اكتئبت ,depression,slang,crowdsourcing
بجد انا محبطه جدا و مضايقه جدا انا ثانويه عامه وكنت بنزل دروس وبتمرمط بقعد بالساعات وف الاخر شلت الانجليزى وعليا امتحان بكرا ومعنديش طاقه امسك ورقه حتى ممكن تدعولى لو سمحت أن ربنا ينجحنى علشان بجد انا ممكن مستحملش كلام ماما لو اتطريت اعيد السنه,depression,slang,crowdsourcing
"انا محبطه جدا انا مريضه نفسيه بس مش دى المشكله،، انا كل محاول اتقدم و اخد خطوات من بعد تعبى ونا حاسه ان تركيزى و استيعابى قل جدااا ،، انا مش متابعه مع دكتور من سنتين بس روحت ومشيت عالادويه حبه وبطلتها لانها تعبتنى اكتر ،، 
انا بس مش عارفه اتعلم حاجه كويس ومشتغلتش قبل كده خايفه اشتغل بسبب ان بقيت حاسه ان غبيه اوى و خوافه جدا و بلقلق كتير و ديما مشتته تايهه ،،،، ومش عارفه اعمل ايه",depression,slang,crowdsourcing
حياتي مدمره ونفسيتي بقت وحشه والسبب ممكن يبقي مش حاجه ضروريه لبعض الناس اللي مش مجربه الحرمان من الأطفال لكن انا حقيقي بتعذب انا نفسي اكون اب وربنا يرزقني بالذريه وروحنا لدكاتره كتير وكل واحد براي لحد ما عرفنا انه تأخر حمل غير معلوم السبب وأننا كويسين الحمد لله صحيا وفرحت وانتظرت كتير لغايه لما كملنا ٨ سنين زواج وف الأخير دكتور نصحنا بالحقن المجهري وقال إن ده الحل الوحيد وروحنا نمشي ف الإجراءات في مستشفي حكومي وفتحنا ملف وعملنا تحاليل لكن صدمتي لما عرفت التكلفه واني مش هبقي قدها وان سعادتي واقفه علي فلوس ومش باستطاعتي واني مليش نصيب واني كنت زمان بقول نفسي ربنا يرزقني بطفل عشان اشوف بِرُه ليا زي ما انا بار بأمي وابويا وازرع فيه واعلمه اللي محدش علمهولي واللي ملقتهوش في طفولتي لكن نصيبي كدا ادعولي كتير ادعولي لان اللي بتمناه ده مأثر علي حياتي جداااا,depression,slang,crowdsourcing
انا تعبانه جدا وحياتي بقت ممله بنسبالي ساعات بحس اني عايزه انتحر وانهي حياتي كنت بدور ع دكتور نفسي بس مجتليش الجراءه حتي نالوحدي بتصعب عليا نفسي نفسيتي مدمره جدا ومش عارفه اعمل ايه,depression,slang,crowdsourcing
"اتأذيت نفسياً وجسدياً من زمان وانا ف ابتدائي لحد دلوقتي  عشرين سنه وبكره الناس دي جداً وحاسه ان حياتي واقفه بسبب كرهي ليهم
إزاي ابطل أكرههم او افكر فيهم أو اتجاوزهم عشان اكمل ف حياتي لان لو فضلت كدا هفضل طول حياتي ف نقطة الصفر ازاي اوصل لمرحلة الغفران والتقبل دي",depression,slang,crowdsourcing
